@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,True,0.58453,0.29035,n
True,True,0.56845,0.48860,p
False,False,0.12653,0.46402,n
False,False,0.06739,0.00389,n
True,True,0.67231,0.86577,p
True,False,0.07582,0.47661,p
True,True,0.84479,0.84896,p
False,True,0.12695,0.71954,p
True,False,0.53593,0.13670,p
True,False,0.09160,0.27590,p
True,False,0.74471,0.70221,p
True,True,0.01887,0.41594,p
True,True,0.55791,0.71453,p
True,False,0.14252,0.52282,p
True,False,0.66764,0.34638,p
True,True,0.37875,0.53817,p
False,False,0.99981,0.92399,n
False,False,0.13220,0.92518,n
True,False,0.93113,0.78686,n
False,True,0.71817,0.31841,p
False,True,0.49437,0.43742,n
False,True,0.47100,0.81587,n
True,True,0.96224,0.63230,p
False,True,0.55147,0.98973,n
True,True,0.06972,0.79752,n
False,False,0.03350,0.96491,n
False,False,0.02984,0.91616,n
True,True,0.79766,0.47273,p
True,False,0.85519,0.56990,p
False,True,0.91743,0.83415,n
True,True,0.10159,0.63066,p
False,True,0.12958,0.07394,n
False,True,0.19168,0.67678,p
False,True,0.13322,0.45915,p
True,True,0.49498,0.79001,p
True,False,0.58723,0.82546,n
True,False,0.53060,0.80271,n
True,False,0.44087,0.56836,n
True,False,0.81591,0.30645,p
False,False,0.87164,0.60983,n
False,True,0.41250,0.59430,n
True,True,0.58533,0.54307,n
False,True,0.38926,0.17666,p
True,True,0.60616,0.17226,p
True,False,0.68813,0.77523,p
True,False,0.30584,0.83080,n
True,False,0.05661,0.70188,n
False,False,0.54718,0.12685,n
False,False,0.93689,0.08309,n
True,False,0.02562,0.03677,p
False,False,0.39162,0.38242,n
True,False,0.65358,0.45120,p
False,False,0.61230,0.10437,n
False,True,0.58337,0.83087,n
False,False,0.53057,0.72999,n
False,False,0.64269,0.70968,n
True,False,0.95188,0.32286,p
True,False,0.40760,0.63592,n
False,False,0.68204,0.96218,n
True,True,0.24379,0.34252,p
False,False,0.42557,0.62420,n
False,True,0.77324,0.13455,p
False,False,0.94900,0.79185,n
False,False,0.57903,0.93263,p
False,True,0.51294,0.18620,p
False,False,0.58434,0.24259,n
True,False,0.88192,0.86060,n
False,True,0.83849,0.39220,p
True,False,0.43575,0.37806,n
False,True,0.73067,0.18328,n
True,True,0.15854,0.37528,p
False,False,0.31757,0.82087,n
False,False,0.10387,0.01234,n
False,False,0.09334,0.99306,n
False,True,0.59208,0.43451,n
False,False,0.39657,0.39946,n
False,False,0.17414,0.88167,n
True,False,0.93328,0.34922,p
True,True,0.90491,0.12945,p
True,True,0.48641,0.16395,p
False,False,0.26143,0.81711,n
False,True,0.29140,0.86906,n
False,True,0.16229,0.10120,p
True,True,0.60442,0.99672,p
True,False,0.88819,0.25216,p
True,False,0.11426,0.53391,p
False,False,0.08715,0.38434,n
True,True,0.80946,0.60005,p
False,False,0.39460,0.14381,n
False,True,0.17434,0.53879,p
False,False,0.55628,0.13840,n
True,True,0.05238,0.95396,p
True,True,0.43507,0.63577,p
False,False,0.51675,0.71036,n
False,True,0.00265,0.68752,n
False,False,0.11487,0.96825,n
False,True,0.31540,0.81578,n
False,False,0.13174,0.55152,n
True,True,0.84179,0.96181,p
True,True,0.97956,0.71971,n
True,True,0.87418,0.91377,p
True,False,0.73365,0.06812,n
True,True,0.59870,0.95582,p
False,False,0.11433,0.30381,p
False,True,0.81312,0.21071,n
False,False,0.70585,0.67263,n
False,True,0.04640,0.69715,n
True,False,0.61267,0.63148,n
True,True,0.42434,0.59684,p
False,True,0.28424,0.72549,n
True,False,0.82226,0.75183,p
True,False,0.24317,0.17877,p
False,False,0.69838,0.59583,n
True,False,0.69903,0.02373,p
False,False,0.59015,0.85333,n
False,True,0.43004,0.25852,p
True,True,0.72456,0.97759,p
False,True,0.07569,0.89930,n
True,False,0.19017,0.32502,p
False,False,0.15630,0.73576,n
True,True,0.62236,0.21351,p
True,False,0.07797,0.18424,p
True,True,0.57142,0.37453,p
False,True,0.62260,0.35302,n
False,True,0.69008,0.58984,n
False,False,0.06595,0.21546,n
True,True,0.58089,0.21378,p
False,True,0.66632,0.57139,p
False,False,0.29964,0.75369,n
False,True,0.73916,0.78145,n
False,False,0.00897,0.35289,n
True,True,0.44252,0.30097,p
False,False,0.53651,0.60964,n
True,True,0.25832,0.54349,p
False,False,0.00185,0.50189,n
True,True,0.86033,0.57030,p
True,False,0.31332,0.80035,n
True,True,0.82686,0.02175,p
False,True,0.20510,0.87003,n
True,False,0.69709,0.35280,p
False,True,0.21294,0.94692,n
False,False,0.90846,0.05912,n
False,False,0.82560,0.23817,n
False,True,0.29013,0.30941,p
False,True,0.92508,0.84160,p
False,False,0.39726,0.15137,n
False,True,0.18231,0.18568,p
True,True,0.51093,0.34881,p
True,False,0.99994,0.21701,n
True,False,0.81142,0.70171,p
True,True,0.48397,0.23353,p
False,False,0.04246,0.06225,n
False,False,0.08903,0.82640,n
True,True,0.41645,0.09454,p
False,True,0.49303,0.06412,p
True,False,0.84702,0.81110,n
True,False,0.18870,0.99873,n
True,False,0.39475,0.12007,p
True,True,0.27869,0.32197,p
True,False,0.16108,0.65801,p
True,False,0.91864,0.63792,p
False,True,0.92423,0.15126,p
True,False,0.71914,0.45452,p
True,False,0.19653,0.91339,n
False,False,0.27815,0.69068,n
True,False,0.34201,0.74667,n
True,True,0.60917,0.59878,p
True,True,0.17304,0.81672,p
True,True,0.19967,0.64228,n
True,False,0.37099,0.35862,p
True,True,0.51272,0.10093,n
True,False,0.67998,0.74773,n
True,True,0.74238,0.67027,p
False,False,0.09472,0.37231,n
False,False,0.94610,0.35714,n
True,False,0.35075,0.76866,n
False,False,0.21898,0.34054,n
False,True,0.67422,0.96182,n
False,False,0.47578,0.39858,n
True,False,0.35325,0.03142,p
True,True,0.23009,0.23317,p
False,True,0.58296,0.67587,n
False,True,0.58609,0.36512,n
False,True,0.17188,0.78143,p
True,False,0.25602,0.53885,p
True,True,0.23267,0.28508,p
True,True,0.90118,0.72197,p
False,False,0.58993,0.08430,n
True,False,0.90141,0.98172,n
True,True,0.09557,0.31788,n
False,True,0.09235,0.24209,p
False,True,0.16968,0.00493,p
False,True,0.40015,0.06265,p
True,True,0.83141,0.87541,p
True,False,0.83840,0.70318,p
False,True,0.72796,0.71125,n
False,False,0.22688,0.57086,n
True,False,0.62810,0.06202,p
True,False,0.17914,0.07319,p
False,True,0.06101,0.37009,p
True,True,0.93780,0.98626,p
True,False,0.28768,0.33494,p
True,True,0.90266,0.68247,p
True,False,0.55661,0.87736,n
False,True,0.01654,0.55101,n
True,False,0.17084,0.64220,n
True,False,0.74825,0.96461,n
True,True,0.96898,0.12339,p
True,False,0.39913,0.85843,n
True,True,0.87425,0.47603,p
False,False,0.57135,0.79089,n
True,False,0.89895,0.55017,p
True,True,0.10651,0.44646,p
True,False,0.79749,0.71589,n
False,True,0.30397,0.84188,n
True,True,0.60979,0.39319,p
True,False,0.47197,0.51908,n
False,True,0.57762,0.40942,n
False,False,0.05398,0.03327,n
False,False,0.08092,0.58379,n
True,True,0.64702,0.00427,p
False,True,0.35408,0.98829,n
True,False,0.90394,0.23639,p
True,False,0.30868,0.54710,p
True,True,0.95828,0.70575,p
True,False,0.50312,0.60723,n
False,True,0.04431,0.56547,p
True,False,0.82327,0.11543,p
True,False,0.76129,0.15055,n
False,False,0.73833,0.37102,p
True,True,0.44377,0.15014,p
True,False,0.85110,0.46921,p
True,True,0.54514,0.77283,p
False,True,0.08294,0.32981,p
True,False,0.74925,0.76973,n
False,True,0.53551,0.53631,n
False,True,0.04773,0.70270,n
True,False,0.93570,0.86567,n
True,True,0.89411,0.34002,p
False,False,0.60804,0.97788,n
True,True,0.95882,0.04463,n
False,True,0.56949,0.27222,n
False,True,0.90344,0.43771,n
False,True,0.49159,0.26478,n
True,True,0.13098,0.96384,p
False,True,0.76293,0.78666,p
False,False,0.00194,0.96971,n
False,True,0.28570,0.72678,n
False,False,0.50175,0.12045,n
True,False,0.32222,0.50656,p
False,False,0.70625,0.57928,n
True,False,0.77642,0.26108,n
True,False,0.12409,0.59325,p
True,False,0.33207,0.71758,p
True,True,0.44307,0.45559,p
True,False,0.98793,0.04358,p
False,False,0.05556,0.76821,n
True,False,0.53355,0.33878,p
False,True,0.48815,0.49521,n
False,False,0.70585,0.65317,n
False,True,0.09366,0.75428,n
False,True,0.11038,0.34968,p
False,True,0.63387,0.51036,n
True,True,0.59046,0.79837,p
True,True,0.71521,0.44264,p
True,False,0.13055,0.34476,p
False,True,0.74247,0.94589,n
False,True,0.82538,0.29028,p
False,True,0.52716,0.44800,p
False,False,0.61760,0.44092,n
False,False,0.77610,0.43509,n
True,True,0.52445,0.82548,n
True,False,0.87554,0.78631,p
False,False,0.10385,0.24597,n
True,False,0.14733,0.21782,p
True,True,0.19850,0.09645,p
True,True,0.52016,0.69583,p
False,False,0.19080,0.25629,p
False,True,0.61718,0.43105,n
True,True,0.61319,0.05604,p
True,False,0.00093,0.92098,n
False,False,0.38715,0.17021,n
False,True,0.26096,0.12432,p
False,True,0.13272,0.63196,p
False,False,0.93547,0.77317,n
True,True,0.54388,0.35421,p
True,False,0.33200,0.01746,p
True,False,0.16609,0.83965,n
True,False,0.43707,0.27347,n
True,True,0.13412,0.07912,p
False,True,0.59702,0.66040,n
True,True,0.87694,0.24210,p
False,False,0.03197,0.71487,n
False,False,0.97055,0.51801,n
False,False,0.50791,0.44124,n
False,False,0.71697,0.42315,n
False,False,0.35711,0.18959,n
False,True,0.32449,0.84595,n
True,False,0.70177,0.70397,n
False,True,0.86286,0.88102,n
True,False,0.69815,0.96874,n
False,True,0.21368,0.55019,p
True,False,0.56899,0.70051,n
False,True,0.62706,0.79092,n
True,False,0.33388,0.61005,n
True,False,0.16613,0.08037,p
True,True,0.70433,0.76364,n
False,False,0.82597,0.99121,n
False,True,0.06787,0.10035,p
False,False,0.82405,0.03587,n
False,False,0.78148,0.56935,n
True,False,0.82948,0.55664,p
True,False,0.69987,0.81629,n
True,True,0.92143,0.67067,p
False,True,0.57441,0.27120,n
False,True,0.24863,0.79301,n
True,False,0.22927,0.91842,n
True,False,0.04827,0.43525,p
False,False,0.41727,0.96606,n
False,False,0.02535,0.76818,n
False,True,0.63899,0.32996,p
True,True,0.06930,0.54283,p
False,True,0.22057,0.11160,p
False,False,0.17629,0.70744,p
False,True,0.21934,0.25029,p
True,True,0.85691,0.98547,p
False,True,0.44921,0.83858,n
False,False,0.00008,0.80767,n
True,False,0.10118,0.45267,p
True,False,0.40591,0.45180,n
False,True,0.53967,0.51070,n
False,False,0.65794,0.49168,p
True,False,0.80303,0.65708,p
False,False,0.67421,0.52872,n
False,True,0.83287,0.32182,p
False,True,0.09433,0.21589,p
False,False,0.92297,0.22090,n
True,True,0.27641,0.50370,p
True,True,0.07821,0.28280,p
True,False,0.11758,0.54627,p
True,False,0.20805,0.64629,p
True,True,0.35139,0.13100,n
True,True,0.04430,0.91844,n
True,False,0.48126,0.62014,n
True,True,0.29138,0.47261,p
True,True,0.64790,0.41075,n
False,False,0.95920,0.50154,n
False,True,0.29613,0.74377,p
True,False,0.36860,0.77214,n
False,False,0.35314,0.52075,n
True,True,0.23067,0.55576,p
True,True,0.30168,0.35363,p
True,True,0.12127,0.97519,p
True,True,0.53547,0.51199,p
False,True,0.11187,0.38622,p
True,True,0.97071,0.45084,p
True,False,0.96344,0.63832,n
False,True,0.27492,0.74021,n
True,False,0.70930,0.47030,n
False,False,0.89102,0.72076,n
True,False,0.26868,0.05783,p
False,False,0.47051,0.09367,n
True,True,0.31675,0.26917,p
False,True,0.72689,0.72089,n
True,True,0.52216,0.28356,p
False,False,0.40803,0.82901,n
False,True,0.70370,0.18150,n
True,False,0.85805,0.39571,p
True,True,0.04111,0.61827,n
False,True,0.95366,0.30895,p
True,True,0.12048,0.20846,p
False,True,0.55221,0.34440,n
False,False,0.07754,0.04585,p
True,False,0.11534,0.22609,p
False,True,0.28114,0.96407,n
False,True,0.03129,0.88764,p
True,False,0.84294,0.25608,p
False,False,0.43497,0.39330,n
True,False,0.88191,0.06617,p
True,False,0.97451,0.66271,p
True,False,0.19509,0.81517,n
False,True,0.73146,0.51584,p
True,False,0.96932,0.99594,n
False,False,0.31494,0.16476,n
False,False,0.15517,0.11191,n
False,False,0.32688,0.82439,n
False,True,0.61025,0.53035,n
False,False,0.11199,0.00827,n
False,False,0.60201,0.60193,p
True,False,0.93321,0.84361,n
False,False,0.18183,0.43922,n
True,True,0.59834,0.94917,p
False,False,0.44654,0.37725,n
False,False,0.07874,0.52149,n
True,True,0.14439,0.39365,p
False,False,0.31260,0.31516,n
True,True,0.60301,0.78813,p
False,False,0.72568,0.68576,n
False,False,0.78870,0.69554,p
False,False,0.19525,0.01334,n
True,True,0.94016,0.45577,p
False,True,0.88309,0.70542,p
False,False,0.11275,0.75927,p
True,True,0.42662,0.25353,p
True,True,0.74728,0.05653,p
True,True,0.30993,0.13891,p
False,False,0.71049,0.04636,n
False,False,0.23599,0.29016,n
False,False,0.47775,0.43513,p
False,True,0.52133,0.69825,n
True,False,0.19068,0.41789,p
False,True,0.75007,0.50629,p
False,True,0.57764,0.73435,n
True,False,0.61356,0.44014,n
True,True,0.20175,0.16056,p
True,True,0.29523,0.00001,p
True,True,0.88695,0.74821,p
False,False,0.27032,0.92925,n
False,True,0.52154,0.26174,n
False,False,0.79019,0.89992,n
True,True,0.36232,0.49130,p
True,False,0.76006,0.62457,p
False,True,0.20466,0.05771,p
False,True,0.31159,0.70774,n
False,True,0.55204,0.47897,n
False,False,0.81142,0.84400,p
True,True,0.36053,0.70174,p
True,True,0.60765,0.31822,p
True,True,0.81913,0.18315,p
True,False,0.62166,0.77550,n
False,False,0.58924,0.95234,p
False,False,0.48833,0.02465,n
False,True,0.43730,0.67528,n
False,False,0.48152,0.49985,n
True,False,0.29192,0.43235,p
False,True,0.61108,0.96875,n
False,False,0.57806,0.68674,n
False,True,0.38821,0.72890,n
False,True,0.89913,0.94479,n
False,True,0.91474,0.61419,p
True,True,0.74560,0.56735,p
False,True,0.42851,0.79004,n
True,False,0.74889,0.62708,p
False,True,0.88611,0.65982,p
True,True,0.60722,0.03846,p
False,False,0.78904,0.08559,n
False,False,0.55514,0.06116,n
True,False,0.83579,0.27831,p
False,False,0.83700,0.83212,n
True,False,0.60077,0.25648,p
False,False,0.95200,0.34578,n
True,False,0.60096,0.15133,p
True,False,0.53016,0.66845,n
False,False,0.52755,0.19871,n
False,False,0.02579,0.43838,n
True,False,0.35547,0.16322,p
True,True,0.34588,0.74744,p
True,True,0.99060,0.20564,p
False,True,0.39028,0.98987,n
True,True,0.40635,0.02266,p
False,False,0.65169,0.73667,n
False,True,0.86061,0.34214,p
True,True,0.89205,0.93461,p
False,False,0.43936,0.14689,n
False,False,0.79251,0.97925,n
False,False,0.76592,0.06832,p
False,False,0.81664,0.90772,n
False,True,0.75701,0.39873,p
False,True,0.66309,0.91387,n
False,False,0.19772,0.90998,n
False,True,0.98661,0.30378,p
False,True,0.50182,0.42074,n
True,False,0.73289,0.12886,p
True,False,0.69154,0.00018,p
True,False,0.78346,0.78430,n
True,False,0.76802,0.90229,n
True,True,0.32045,0.58890,p
False,True,0.48101,0.74597,n
True,False,0.81614,0.69446,p
False,False,0.23475,0.01642,n
False,False,0.30960,0.45252,n
False,False,0.80863,0.88323,n
True,True,0.25067,0.47184,p
True,False,0.31424,0.95700,p
True,True,0.40048,0.00275,p
True,False,0.15597,0.44967,p
True,False,0.27670,0.08785,p
True,False,0.39479,0.18498,p
True,True,0.64399,0.68780,p
True,False,0.65736,0.42234,n
False,False,0.49913,0.17347,n
True,False,0.60004,0.42142,n
False,True,0.54203,0.46057,p
True,False,0.25688,0.99011,n
False,False,0.34120,0.70896,n
True,False,0.21022,0.36651,p
True,True,0.35661,0.78473,p
False,False,0.13006,0.15149,n
False,True,0.30927,0.41828,p
False,False,0.29098,0.64875,n
True,True,0.94796,0.11806,p
False,False,0.34911,0.64526,n
True,True,0.09104,0.81544,p
False,False,0.29838,0.08710,n
True,False,0.80540,0.15676,n
False,True,0.48221,0.09423,p
False,False,0.29277,0.00843,n
False,True,0.38672,0.05970,p
False,True,0.66553,0.37383,p
False,True,0.94588,0.47147,p
True,True,0.91986,0.82096,p
False,True,0.27796,0.22485,p
False,False,0.34428,0.65596,n
True,True,0.23677,0.94611,p
True,False,0.18729,0.54532,p
False,True,0.02536,0.58976,n
True,True,0.83765,0.31357,p
False,False,0.92416,0.89647,n
True,False,0.36703,0.22647,p
True,True,0.04306,0.20660,p
False,True,0.33062,0.67590,n
False,True,0.91697,0.91151,n
True,False,0.51528,0.98115,n
True,True,0.83684,0.45828,p
False,True,0.94613,0.80811,n
True,False,0.02144,0.45479,p
True,False,0.31562,0.88493,n
False,True,0.16305,0.98052,p
True,False,0.23895,0.59434,p
True,False,0.23174,0.36912,p
False,False,0.18665,0.53058,n
True,True,0.32441,0.05362,p
False,True,0.40997,0.96614,n
True,False,0.94846,0.55340,p
True,False,0.53704,0.14615,p
True,False,0.04919,0.76053,n
True,True,0.33515,0.65666,p
False,True,0.13455,0.85516,n
False,True,0.87664,0.45937,p
False,True,0.81946,0.38674,p
True,False,0.13713,0.53242,n
False,False,0.39220,0.55786,n
True,False,0.53302,0.41348,n
False,True,0.49091,0.74602,n
True,True,0.19483,0.47008,p
False,False,0.64627,0.90380,n
True,False,0.36921,0.07648,p
True,False,0.80759,0.59875,p
True,False,0.52318,0.07949,p
False,True,0.36953,0.54659,n
True,False,0.49428,0.04308,n
False,False,0.12321,0.33304,n
True,False,0.82658,0.13701,p
True,False,0.83784,0.34728,n
False,False,0.95475,0.67262,p
True,False,0.35102,0.35838,p
False,False,0.87891,0.41532,n
True,True,0.37449,0.22117,p
True,False,0.54088,0.20206,p
True,True,0.68498,0.05342,p
False,False,0.94959,0.48750,n
True,False,0.15405,0.78138,p
False,True,0.12315,0.30231,p
True,False,0.84781,0.84795,p
True,True,0.63990,0.79609,p
True,False,0.58553,0.81471,n
False,False,0.75623,0.54493,n
True,False,0.02074,0.51990,p
False,False,0.85124,0.09628,n
False,False,0.07395,0.39126,n
False,False,0.12128,0.42032,n
True,False,0.97439,0.56490,p
True,True,0.90222,0.67576,p
True,True,0.55176,0.01758,p
False,True,0.59198,0.53153,p
True,False,0.66115,0.88217,n
False,False,0.49979,0.11026,p
True,True,0.99411,0.31874,p
True,False,0.20773,0.82099,n
False,True,0.46283,0.84781,n
True,True,0.52152,0.13180,n
False,True,0.25418,0.36506,p
True,True,0.63674,0.32767,p
False,True,0.13177,0.94730,n
False,False,0.56224,0.24498,n
False,False,0.14335,0.91486,n
False,False,0.03617,0.41383,n
True,True,0.27622,0.99725,p
False,True,0.71850,0.58384,p
False,True,0.96901,0.86956,n
False,True,0.37205,0.63685,n
True,False,0.06860,0.70680,p
True,True,0.49830,0.03508,p
True,False,0.43034,0.75292,n
False,False,0.01618,0.92217,n
True,False,0.18971,0.99035,n
False,True,0.22208,0.87002,n
False,False,0.89408,0.12062,n
True,False,0.90586,0.06076,p
True,True,0.82090,0.64502,p
True,False,0.97478,0.23877,p
True,True,0.59146,0.82253,p
True,True,0.59998,0.02843,p
False,False,0.42886,0.01527,n
True,False,0.30999,0.45592,p
True,False,0.40312,0.77827,n
False,False,0.39695,0.44197,n
True,True,0.36382,0.57876,p
True,True,0.21347,0.19170,n
False,True,0.83292,0.74313,p
False,True,0.73952,0.98723,n
False,True,0.78161,0.83427,p
False,True,0.49487,0.07461,p
True,False,0.30244,0.13115,p
False,True,0.29857,0.65996,n
True,True,0.70179,0.92518,p
False,False,0.94178,0.21897,n
True,True,0.33755,0.54409,p
False,True,0.10335,0.34046,n
False,True,0.66815,0.73208,n
True,False,0.94259,0.47185,p
True,False,0.09993,0.69687,p
True,False,0.68114,0.36720,p
False,False,0.97569,0.84614,n
False,True,0.44087,0.83192,n
True,False,0.32307,0.05419,n
True,True,0.53248,0.23974,p
False,True,0.91246,0.01615,p
True,False,0.27495,0.61410,p
False,True,0.09765,0.89292,n
True,False,0.88090,0.55869,p
False,True,0.60783,0.83882,n
False,True,0.99223,0.44473,p
True,True,0.84274,0.39553,p
False,True,0.45900,0.79991,n
True,False,0.40985,0.74409,n
True,False,0.89334,0.32252,p
True,False,0.83696,0.49917,p
False,False,0.63275,0.13757,n
False,True,0.41843,0.32273,n
False,False,0.43937,0.22379,n
True,True,0.03949,0.33954,p
True,False,0.44321,0.97425,n
True,False,0.31183,0.68272,p
False,False,0.53440,0.58050,n
False,False,0.38712,0.17428,n
False,False,0.59394,0.67052,n
True,False,0.96931,0.32348,p
True,False,0.16298,0.63584,p
False,False,0.76940,0.18999,n
True,True,0.05945,0.69544,p
True,False,0.78206,0.02409,p
False,False,0.27482,0.07324,n
True,False,0.53598,0.86027,n
False,False,0.32287,0.95667,n
True,True,0.57755,0.37138,p
False,False,0.71258,0.06686,n
True,True,0.67817,0.22531,p
False,False,0.33556,0.08677,n
True,True,0.25671,0.21791,p
False,False,0.22667,0.83109,n
False,True,0.30963,0.61325,n
True,True,0.15041,0.37266,p
True,True,0.83585,0.28651,p
True,True,0.83137,0.45495,p
True,True,0.75992,0.27777,p
False,True,0.69473,0.13080,p
False,False,0.60485,0.84203,n
False,True,0.47984,0.98777,n
True,False,0.13660,0.33531,p
True,True,0.30642,0.63638,p
True,False,0.09231,0.80256,n
False,True,0.87238,0.82882,n
False,True,0.89673,0.70831,n
False,True,0.31008,0.78846,n
True,True,0.10330,0.91725,p
True,False,0.31507,0.68710,n
False,False,0.35278,0.34011,n
True,True,0.70112,0.14633,p
False,True,0.05893,0.09824,p
True,False,0.30193,0.36291,p
False,False,0.25695,0.81482,n
False,True,0.22056,0.63667,p
True,True,0.05506,0.66026,p
True,True,0.11799,0.56542,p
True,True,0.75890,0.16408,n
True,True,0.14784,0.50533,p
False,True,0.11571,0.86472,n
False,False,0.37882,0.12526,n
True,True,0.28069,0.65410,p
False,False,0.60341,0.41653,n
False,True,0.22265,0.57571,p
True,True,0.30690,0.12966,p
True,False,0.78408,0.12499,p
False,False,0.14695,0.91328,n
True,True,0.58751,0.85983,p
False,False,0.56597,0.54172,n
True,False,0.17657,0.43691,p
False,False,0.82669,0.36628,n
True,False,0.21511,0.38257,p
False,True,0.16259,0.36421,p
False,True,0.83946,0.07462,p
False,False,0.13147,0.47925,n
False,False,0.69976,0.57007,n
False,True,0.27022,0.30064,p
False,False,0.37694,0.74664,n
True,True,0.08199,0.91908,p
False,False,0.47120,0.77792,n
False,False,0.30047,0.51084,n
True,True,0.08800,0.97185,p
True,True,0.99917,0.90550,n
False,False,0.06044,0.94622,n
False,False,0.71230,0.93494,n
False,False,0.25502,0.28367,n
False,False,0.45364,0.90869,n
False,False,0.96187,0.87444,n
True,False,0.09557,0.23391,p
False,False,0.25237,0.82039,n
True,False,0.56063,0.50699,p
True,True,0.03594,0.19169,p
True,False,0.72434,0.42283,p
True,False,0.11839,0.99377,n
True,False,0.59186,0.95012,n
True,True,0.94717,0.15492,p
True,False,0.76643,0.38709,p
False,True,0.06010,0.18029,p
False,False,0.27135,0.80114,n
True,False,0.52124,0.36145,n
True,True,0.45509,0.79077,p
False,False,0.92645,0.36916,n
False,False,0.54941,0.78647,n
False,False,0.45148,0.65987,n
False,True,0.53922,0.39745,n
False,True,0.27700,0.77996,n
False,False,0.11318,0.98573,n
False,False,0.28624,0.79183,n
False,False,0.71895,0.99064,n
True,True,0.37891,0.86299,n
True,True,0.97878,0.62282,p
True,False,0.67411,0.50619,p
True,False,0.18418,0.98532,n
False,True,0.71746,0.56832,n
True,True,0.11802,0.60919,p
True,False,0.82313,0.78697,p
False,False,0.26079,0.19494,p
False,False,0.69376,0.46242,n
True,False,0.17387,0.04958,p
True,True,0.36903,0.54544,p
False,False,0.31159,0.74196,n
True,True,0.02650,0.67373,p
False,True,0.53172,0.52085,n
False,True,0.25582,0.37858,p
True,True,0.73028,0.84855,p
True,True,0.37374,0.62412,p
False,True,0.96829,0.00058,n
True,True,0.48420,0.25727,p
False,False,0.86934,0.52024,n
True,True,0.54041,0.10892,p
True,True,0.18553,0.50475,p
False,False,0.46364,0.13160,n
False,True,0.06126,0.83520,n
True,True,0.54880,0.89337,p
True,True,0.77756,0.53849,p
False,False,0.48669,0.97920,n
True,False,0.80972,0.78057,p
False,True,0.72677,0.03487,p
True,True,0.09072,0.29963,p
False,True,0.03889,0.46339,p
False,True,0.85181,0.43684,p
True,False,0.71628,0.44977,p
False,True,0.92765,0.91961,n
False,True,0.04500,0.28996,p
True,False,0.38611,0.31981,p
True,False,0.66350,0.22792,p
False,False,0.97061,0.28208,n
False,True,0.46720,0.25465,p
True,True,0.01199,0.59688,n
False,True,0.62137,0.34517,p
False,True,0.42957,0.98199,p
True,True,0.81314,0.92026,p
True,True,0.05793,0.11298,p
False,False,0.76769,0.56098,p
False,False,0.91145,0.74362,p
True,True,0.29739,0.48836,p
True,True,0.15036,0.07304,p
True,True,0.44690,0.51463,p
True,True,0.89005,0.00932,p
True,True,0.55920,0.33848,p
True,True,0.80586,0.82066,p
False,True,0.68269,0.04471,p
True,False,0.88247,0.93981,n
True,False,0.50326,0.17444,p
True,True,0.55099,0.59315,p
True,True,0.08284,0.39808,p
False,False,0.93601,0.72442,p
True,False,0.64055,0.47617,p
False,True,0.81689,0.27896,p
False,True,0.81405,0.59774,p
True,False,0.82082,0.79555,p
True,False,0.81436,0.41537,p
True,True,0.96759,0.43071,p
False,True,0.08235,0.20694,p
False,False,0.47875,0.95090,p
True,True,0.15334,0.42875,p
False,False,0.67658,0.95581,n
True,True,0.84228,0.92604,p
True,False,0.10425,0.59184,p
True,True,0.56690,0.45574,p
False,True,0.89928,0.86933,n
False,True,0.66765,0.59181,n
False,False,0.76212,0.93920,n
False,True,0.36856,0.19887,p
False,False,0.49502,0.55067,n
True,False,0.50275,0.14406,n
True,False,0.68287,0.31846,p
True,False,0.31848,0.88010,n
False,True,0.00971,0.40882,p
False,False,0.18517,0.15170,p
True,False,0.59007,0.41531,n
True,False,0.06795,0.33675,p
False,True,0.14244,0.02586,p
False,False,0.44352,0.46755,n
True,False,0.60952,0.60366,n
False,True,0.56200,0.14165,p
True,True,0.07346,0.69758,p
False,True,0.47484,0.65080,n
True,True,0.76265,0.14293,p
False,True,0.10324,0.21775,p
False,True,0.40628,0.35515,n
False,True,0.71577,0.54135,p
True,True,0.36739,0.55213,p
False,False,0.07671,0.77450,n
True,True,0.19011,0.09086,p
False,False,0.93389,0.89010,n
True,True,0.26665,0.44206,p
True,False,0.18275,0.14329,n
True,False,0.12870,0.56563,p
True,False,0.47814,0.92058,n
False,False,0.03827,0.82466,n
False,False,0.69077,0.89321,n
False,True,0.66715,0.85541,n
True,True,0.26021,0.05113,p
False,False,0.08494,0.22434,n
True,True,0.62637,0.29769,p
False,True,0.41159,0.13438,p
True,False,0.67039,0.08872,p
True,True,0.90519,0.85498,n
True,True,0.74665,0.22916,p
True,False,0.46975,0.17211,p
False,False,0.55312,0.69508,n
False,True,0.61122,0.97366,n
True,True,0.44348,0.04520,n
True,False,0.75146,0.95042,n
False,True,0.82690,0.13907,p
False,False,0.74497,0.43005,n
False,True,0.86081,0.48623,p
True,False,0.97392,0.20674,p
False,False,0.45655,0.77224,n
False,False,0.52120,0.58297,n
False,False,0.41803,0.76876,n
True,False,0.95158,0.49225,p
True,False,0.71162,0.22656,p
True,False,0.45903,0.21318,p
False,True,0.47345,0.60009,n
True,False,0.90881,0.15791,p
False,False,0.22717,0.01591,n
False,False,0.14185,0.56696,n
True,False,0.49951,0.81729,n
False,True,0.88756,0.70733,p
False,True,0.06895,0.61747,p
False,False,0.75663,0.06994,n
