@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,True,0.24036,0.17380,n
False,False,0.75086,0.18989,p
False,False,0.46425,0.11845,p
True,True,0.50894,0.86452,n
True,False,0.44981,0.54405,p
False,False,0.79970,0.05240,p
False,True,0.42734,0.96223,p
True,True,0.27364,0.94186,n
True,True,0.72636,0.30088,n
True,False,0.69640,0.44117,n
True,False,0.71658,0.40933,n
True,False,0.22925,0.94736,p
True,True,0.40865,0.42583,n
False,False,0.70530,0.73602,p
False,False,0.65656,0.91409,p
False,False,0.67634,0.48963,p
False,True,0.58480,0.75618,p
True,True,0.98211,0.76496,n
False,False,0.35340,0.54795,n
True,True,0.38211,0.11706,n
False,True,0.05890,0.15590,n
False,True,0.32676,0.52712,p
True,True,0.48816,0.10732,n
False,False,0.47845,0.97200,n
False,False,0.26001,0.29962,p
True,False,0.34190,0.25750,n
False,False,0.57719,0.46156,p
False,False,0.36593,0.40799,p
False,True,0.22488,0.33930,n
False,True,0.89088,0.89370,p
False,True,0.11639,0.93953,p
False,False,0.01881,0.06771,p
True,True,0.92547,0.92393,n
True,False,0.31197,0.98233,p
False,True,0.38445,0.86405,n
False,False,0.92775,0.57873,p
False,True,0.12487,0.48965,n
True,True,0.58766,0.63799,n
True,False,0.43796,0.71283,p
True,True,0.24830,0.70952,n
True,False,0.90589,0.68326,n
True,False,0.34556,0.48875,p
False,True,0.52263,0.32853,p
False,False,0.60101,0.83800,p
True,False,0.50079,0.47754,p
False,False,0.63473,0.79196,n
True,False,0.26395,0.13319,n
True,True,0.86634,0.67863,n
True,False,0.85547,0.97216,p
True,False,0.03576,0.85215,p
False,False,0.24520,0.75135,p
False,False,0.38484,0.21317,p
True,True,0.66879,0.45327,n
False,False,0.49052,0.68295,p
True,False,0.48391,0.13085,n
False,True,0.40174,0.39930,p
False,False,0.68778,0.16943,p
True,False,0.69878,0.83879,n
False,True,0.23131,0.71021,n
False,False,0.83314,0.03364,p
True,False,0.75185,0.57183,n
False,False,0.37059,0.06844,p
True,False,0.02666,0.71009,p
True,False,0.47692,0.33393,p
True,True,0.20454,0.99184,n
False,False,0.14904,0.24001,p
True,True,0.41547,0.58579,p
True,True,0.48435,0.18877,p
True,False,0.68949,0.94456,p
False,False,0.01532,0.47856,p
True,False,0.96988,0.21928,n
True,False,0.43236,0.24765,p
False,False,0.74860,0.09979,p
False,False,0.29595,0.71040,p
False,True,0.71366,0.82598,p
True,True,0.81561,0.19153,n
False,True,0.65876,0.12657,n
True,True,0.82576,0.01441,n
True,False,0.73984,0.01296,p
True,False,0.31632,0.41760,n
True,True,0.38267,0.32641,n
True,True,0.12989,0.05690,n
True,True,0.17198,0.32702,n
False,True,0.48698,0.61366,p
False,True,0.85047,0.46882,p
False,False,0.85156,0.78809,p
False,True,0.11057,0.79420,p
False,True,0.91799,0.74097,p
False,True,0.49059,0.14407,n
False,False,0.41486,0.23351,n
True,False,0.12987,0.34392,p
False,True,0.27293,0.19311,n
True,True,0.13588,0.10864,n
True,True,0.32475,0.93680,n
False,True,0.14181,0.77840,n
False,False,0.85386,0.76952,p
False,False,0.91154,0.88331,p
False,False,0.99740,0.58777,p
True,True,0.63711,0.82611,n
False,False,0.87130,0.31468,p
True,True,0.23374,0.19314,n
True,False,0.22428,0.27223,n
True,True,0.37518,0.31555,p
False,False,0.60891,0.06129,p
True,True,0.86256,0.61838,n
True,True,0.66914,0.05551,n
False,False,0.22310,0.20722,p
False,False,0.57147,0.08472,p
False,True,0.82374,0.24204,p
False,True,0.30719,0.84663,p
True,False,0.64882,0.43920,n
True,True,0.19386,0.95761,n
False,False,0.17076,0.46453,p
False,False,0.84249,0.95557,n
False,True,0.75691,0.05254,n
False,False,0.17162,0.18730,p
False,True,0.09202,0.59690,n
False,False,0.95896,0.34290,p
True,True,0.42188,0.17224,n
False,True,0.76273,0.89290,n
True,False,0.25526,0.65784,n
True,True,0.41544,0.44191,n
True,True,0.61763,0.54780,n
True,True,0.97773,0.07574,n
True,False,0.70848,0.18272,n
True,True,0.82203,0.06855,n
True,True,0.81868,0.88318,n
False,False,0.15884,0.92711,p
False,False,0.24434,0.64440,p
False,False,0.79504,0.86239,p
False,False,0.74505,0.45481,p
True,False,0.95860,0.61560,p
False,False,0.25574,0.50362,p
True,True,0.65088,0.59475,n
True,True,0.77868,0.74019,n
False,False,0.44942,0.52279,p
False,True,0.04124,0.36066,n
True,False,0.70368,0.26805,n
True,True,0.31592,0.29892,n
True,True,0.37330,0.84839,n
True,False,0.02476,0.83068,p
False,False,0.64252,0.10361,p
True,False,0.76364,0.43196,n
False,True,0.39344,0.05279,n
False,False,0.03850,0.26308,p
True,False,0.48305,0.09416,n
False,False,0.98533,0.79816,p
True,False,0.76766,0.30800,n
True,False,0.65435,0.78046,p
False,False,0.14639,0.05105,p
True,True,0.24846,0.85037,n
False,True,0.10625,0.87146,p
False,False,0.26096,0.34350,p
True,False,0.40834,0.85067,p
False,True,0.00631,0.30072,n
False,True,0.04089,0.70946,p
True,True,0.17868,0.79832,n
True,True,0.16650,0.03915,n
True,False,0.54543,0.11991,n
False,False,0.17183,0.07104,p
True,False,0.49835,0.63692,p
True,True,0.96279,0.85387,n
True,False,0.48797,0.45753,p
False,False,0.93342,0.06199,n
True,False,0.85616,0.89512,p
False,False,0.32698,0.73967,p
False,False,0.28887,0.15839,p
False,False,0.26202,0.93975,p
False,True,0.44767,0.31609,n
False,True,0.53162,0.82239,n
False,False,0.47016,0.40242,n
False,False,0.42609,0.38870,p
False,False,0.34817,0.43310,p
True,True,0.39808,0.94746,n
False,True,0.89658,0.85776,p
False,True,0.76498,0.80215,p
False,False,0.45670,0.90208,p
True,True,0.61060,0.43425,n
False,False,0.05612,0.50574,p
False,False,0.98882,0.07567,p
True,False,0.69890,0.26271,n
True,False,0.29620,0.94949,p
True,False,0.84376,0.39033,n
True,False,0.56672,0.07839,n
True,False,0.74013,0.93659,p
True,True,0.34293,0.80601,n
True,True,0.91299,0.15189,n
False,False,0.14771,0.83229,p
True,False,0.85192,0.75571,p
True,False,0.39676,0.96711,p
True,False,0.07006,0.63742,n
False,False,0.20462,0.41612,p
False,True,0.55328,0.59176,p
False,True,0.71732,0.74089,p
False,True,0.70971,0.11293,n
False,False,0.14714,0.77412,p
True,True,0.34701,0.87737,n
True,False,0.21029,0.93123,p
False,True,0.05641,0.53501,n
True,False,0.68909,0.50421,n
False,False,0.48919,0.36772,p
False,True,0.56070,0.13514,n
False,False,0.51832,0.03249,p
True,True,0.71209,0.45727,n
False,True,0.25452,0.72481,n
False,True,0.75743,0.50526,n
True,False,0.68911,0.27668,n
False,False,0.76070,0.82649,p
True,False,0.44076,0.09460,n
False,True,0.03558,0.97401,p
True,False,0.33509,0.13856,n
True,False,0.35692,0.07858,n
True,False,0.43532,0.52619,p
True,True,0.34494,0.64635,n
False,False,0.30624,0.15523,p
False,False,0.69189,0.96731,p
False,False,0.28472,0.29147,p
True,False,0.80838,0.23334,p
False,True,0.62146,0.65133,p
True,False,0.04126,0.47862,n
True,False,0.77763,0.48090,n
False,False,0.53183,0.20451,p
True,True,0.02834,0.66021,n
False,True,0.97307,0.85806,p
False,True,0.62838,0.67962,p
True,False,0.60092,0.89665,p
False,False,0.03132,0.84655,n
False,False,0.60425,0.87496,p
False,True,0.13305,0.29461,n
False,False,0.43716,0.78163,p
True,False,0.59965,0.94471,p
True,True,0.53522,0.58957,n
False,False,0.85926,0.42240,p
False,True,0.21935,0.98314,p
True,False,0.12520,0.03261,n
False,True,0.53643,0.31608,p
False,True,0.99315,0.85765,p
True,False,0.82239,0.86622,p
False,False,0.04108,0.58484,p
True,False,0.59229,0.85635,p
False,False,0.81730,0.26980,p
True,False,0.06051,0.35570,n
False,True,0.23731,0.79479,p
True,True,0.30548,0.37856,n
True,False,0.87100,0.99654,n
True,True,0.41260,0.62300,n
False,False,0.28735,0.07143,p
True,False,0.91778,0.61855,n
False,True,0.55890,0.55248,p
False,True,0.46655,0.76843,p
False,False,0.05706,0.05796,p
False,False,0.70407,0.48005,p
False,True,0.42049,0.89368,p
True,False,0.00007,0.47662,n
False,False,0.22175,0.81475,p
True,True,0.65395,0.72962,n
True,False,0.67451,0.13008,n
True,False,0.17270,0.75611,n
False,True,0.43815,0.76273,p
False,False,0.39598,0.47565,p
False,False,0.45286,0.96033,p
True,False,0.58818,0.84455,p
False,False,0.14127,0.37967,p
True,True,0.79781,0.84582,n
True,False,0.39471,0.65125,p
False,True,0.45100,0.09787,n
True,False,0.29249,0.03990,n
True,False,0.05367,0.13144,n
True,False,0.44622,0.49620,p
True,False,0.74793,0.78847,p
False,False,0.90732,0.72607,p
False,True,0.48827,0.27738,p
True,False,0.19059,0.61675,n
True,False,0.22473,0.01320,n
False,True,0.16026,0.05794,n
True,False,0.92960,0.83067,p
True,False,0.71100,0.41961,n
True,True,0.07305,0.84298,p
False,False,0.23308,0.68482,p
False,True,0.06018,0.00589,n
False,True,0.08014,0.08809,n
False,True,0.02379,0.71775,p
False,False,0.13526,0.92772,p
False,True,0.83918,0.76278,n
False,True,0.01144,0.77107,p
True,True,0.77621,0.47996,n
False,False,0.42381,0.40001,p
True,True,0.26641,0.07754,n
False,False,0.30389,0.98016,p
True,False,0.78821,0.06252,n
True,False,0.66380,0.39780,n
True,True,0.76461,0.00581,n
False,False,0.82553,0.68418,p
False,True,0.32558,0.93525,p
True,True,0.27513,0.53490,n
False,False,0.98326,0.33544,p
False,False,0.61095,0.97737,p
True,False,0.95514,0.61455,n
True,True,0.27694,0.44207,n
True,False,0.82382,0.59402,n
False,False,0.13417,0.28584,p
False,False,0.96551,0.12122,p
False,True,0.05332,0.59950,n
True,True,0.27757,0.22809,n
False,True,0.21765,0.99968,p
False,True,0.07908,0.41488,n
True,True,0.33336,0.44762,n
True,False,0.45137,0.57218,p
False,False,0.63988,0.79821,p
False,True,0.59218,0.10528,n
False,True,0.74656,0.70365,n
True,True,0.56232,0.68929,n
False,True,0.12801,0.23022,n
False,False,0.32195,0.37103,n
True,False,0.28134,0.74337,p
False,False,0.90211,0.87015,p
False,True,0.84522,0.60455,n
True,True,0.42484,0.44841,n
True,True,0.61447,0.82868,n
True,False,0.19075,0.94744,p
True,False,0.42862,0.99254,p
True,False,0.68968,0.81980,p
False,True,0.99156,0.35636,n
True,True,0.02755,0.90607,n
True,False,0.73381,0.14396,n
True,True,0.04957,0.40279,n
True,False,0.20957,0.31390,n
True,False,0.59270,0.28314,n
False,True,0.83929,0.09791,n
True,True,0.89225,0.54315,n
False,True,0.43768,0.99690,p
True,False,0.69588,0.40336,n
False,True,0.32498,0.08048,n
False,False,0.67740,0.12325,p
True,True,0.67384,0.58834,n
True,False,0.05632,0.97016,p
False,False,0.71261,0.48123,p
True,True,0.75892,0.80858,p
False,True,0.61922,0.13905,n
True,False,0.66967,0.84922,p
True,False,0.09166,0.70044,n
False,False,0.59232,0.21211,p
False,True,0.71564,0.93647,p
True,False,0.17944,0.62346,n
True,False,0.95852,0.23914,n
False,True,0.52705,0.47884,p
False,True,0.23135,0.85953,p
False,False,0.63817,0.84537,p
True,False,0.17788,0.53529,p
False,True,0.42823,0.24366,n
False,True,0.27773,0.80538,p
True,True,0.27892,0.95364,n
True,False,0.92875,0.06593,n
False,False,0.74611,0.72387,p
True,True,0.30179,0.37603,p
True,True,0.02868,0.98299,n
False,True,0.93531,0.69459,n
True,False,0.74676,0.03330,n
True,False,0.76701,0.76029,p
True,False,0.91370,0.66651,n
True,True,0.48114,0.30104,n
True,False,0.53222,0.24081,p
False,True,0.21005,0.25605,n
True,False,0.84463,0.83648,p
False,True,0.86457,0.78648,n
False,False,0.54188,0.47315,p
True,True,0.73574,0.32286,n
False,True,0.28628,0.14229,n
True,True,0.97829,0.26673,p
False,False,0.58406,0.07498,p
False,True,0.04117,0.81284,p
True,False,0.69014,0.27537,p
True,True,0.54095,0.69804,n
False,False,0.78300,0.48103,p
True,True,0.31585,0.87862,p
False,False,0.14327,0.33553,p
False,True,0.83193,0.75234,n
True,False,0.59747,0.05692,n
False,False,0.02946,0.12783,p
True,False,0.33629,0.70535,p
True,False,0.94291,0.25959,n
True,False,0.63952,0.36863,n
True,True,0.54125,0.79984,n
False,True,0.26374,0.98053,p
True,False,0.56261,0.24921,n
True,False,0.50902,0.80132,p
True,False,0.34358,0.76292,p
True,False,0.97334,0.64533,p
True,False,0.78674,0.54982,n
False,False,0.12066,0.87408,p
True,False,0.82173,0.72154,n
False,False,0.42509,0.94131,p
True,False,0.63167,0.25230,n
False,False,0.58852,0.35869,p
True,False,0.08102,0.29428,n
False,True,0.84903,0.59512,n
False,True,0.62602,0.48959,p
False,False,0.96147,0.93020,p
False,True,0.41583,0.11891,p
False,False,0.42320,0.66550,p
False,True,0.36818,0.13418,n
True,True,0.20240,0.33297,n
True,True,0.51845,0.89640,n
False,False,0.41101,0.64577,p
True,True,0.50143,0.72108,p
True,True,0.98456,0.78554,p
True,True,0.50050,0.08914,n
True,True,0.49206,0.12268,n
True,True,0.07627,0.23400,n
True,True,0.87346,0.84491,n
True,True,0.33753,0.24882,n
False,True,0.12315,0.86160,p
False,False,0.36560,0.99220,p
True,True,0.16447,0.69881,n
True,False,0.65242,0.91882,p
True,True,0.98020,0.53761,n
True,True,0.00281,0.44233,n
False,True,0.28783,0.12237,n
False,True,0.80456,0.96774,p
True,True,0.74604,0.33015,n
True,True,0.69233,0.14708,n
False,False,0.98625,0.79542,p
False,True,0.37038,0.85191,p
False,False,0.74795,0.86587,n
True,False,0.18764,0.83179,n
True,False,0.57446,0.32675,p
False,False,0.85642,0.63694,p
False,False,0.97627,0.56431,n
True,False,0.25669,0.42415,n
True,True,0.63594,0.61899,n
False,True,0.26709,0.36076,n
False,False,0.38999,0.32124,p
True,True,0.31642,0.06501,n
False,True,0.90560,0.44366,n
True,True,0.72150,0.46157,n
True,True,0.60852,0.32455,n
True,False,0.45064,0.88158,p
False,True,0.31715,0.62760,p
False,False,0.14511,0.18953,p
False,False,0.29365,0.51137,n
True,False,0.56390,0.72621,p
False,True,0.26682,0.84531,p
False,False,0.75447,0.36955,p
True,False,0.39657,0.25841,n
True,False,0.67345,0.38670,n
False,True,0.72624,0.12479,n
False,False,0.39744,0.92762,p
False,False,0.54717,0.32740,p
False,False,0.32168,0.90409,p
True,True,0.42810,0.46147,n
False,True,0.11952,0.50658,n
False,True,0.72539,0.34354,n
True,False,0.44140,0.85612,p
True,True,0.62299,0.59711,n
True,False,0.12494,0.62689,n
False,True,0.76729,0.42730,n
False,True,0.85284,0.80089,p
False,False,0.72549,0.52465,p
True,False,0.46215,0.56442,p
True,True,0.31559,0.92214,n
False,False,0.29189,0.04903,p
True,False,0.75968,0.59417,p
False,True,0.76398,0.81585,p
False,False,0.08943,0.61741,p
True,True,0.21401,0.80674,n
False,True,0.65689,0.35827,n
True,False,0.64728,0.93727,n
True,False,0.01363,0.53559,n
True,False,0.92058,0.15080,n
False,True,0.69841,0.56553,n
False,False,0.16089,0.11272,p
True,False,0.21613,0.73836,n
False,True,0.76419,0.83157,p
True,True,0.39182,0.92183,p
False,False,0.42995,0.74636,p
True,False,0.56024,0.38054,p
False,True,0.43533,0.74918,p
False,True,0.21240,0.53255,n
True,True,0.00745,0.69753,p
False,True,0.22492,0.35026,n
False,False,0.04215,0.85237,p
True,False,0.43165,0.70823,p
True,False,0.24853,0.18676,n
True,False,0.49876,0.56987,p
True,True,0.97398,0.20259,n
False,True,0.22118,0.04291,p
False,False,0.44852,0.02459,p
False,False,0.02274,0.00140,p
True,True,0.68429,0.70519,n
True,True,0.76792,0.90189,n
True,False,0.01854,0.60669,p
False,True,0.88703,0.91344,p
False,False,0.53954,0.64812,p
False,False,0.13154,0.59823,p
False,False,0.10699,0.83243,p
False,True,0.08567,0.07623,n
False,False,0.27484,0.85866,p
False,True,0.53010,0.24996,p
False,True,0.23875,0.33680,n
True,True,0.02400,0.37253,n
True,False,0.53218,0.39473,p
True,True,0.58074,0.05608,n
True,False,0.18536,0.82035,p
True,False,0.58253,0.60503,p
False,True,0.65941,0.15398,p
False,False,0.95744,0.64553,p
False,True,0.10944,0.39594,n
True,False,0.65146,0.36125,n
True,False,0.77569,0.88666,p
False,True,0.51128,0.44380,n
True,True,0.20226,0.23343,n
False,True,0.44323,0.39056,p
True,True,0.87240,0.66721,n
True,False,0.56999,0.60075,p
False,True,0.59770,0.17735,n
True,True,0.18657,0.70036,p
False,False,0.96129,0.68896,p
True,False,0.86761,0.24615,n
False,True,0.58854,0.80095,p
False,True,0.20844,0.52474,n
False,True,0.60517,0.91417,p
True,True,0.47860,0.21796,n
True,False,0.61425,0.51886,p
True,False,0.97542,0.56243,n
True,False,0.75642,0.31534,n
True,True,0.84071,0.18078,n
True,False,0.43031,0.54434,p
False,False,0.45769,0.10834,n
False,False,0.09266,0.64900,p
True,True,0.22387,0.97875,n
False,True,0.66822,0.19366,n
False,True,0.16003,0.49315,n
False,False,0.69689,0.34144,p
False,True,0.21264,0.17097,n
False,True,0.22908,0.28942,n
True,True,0.63081,0.30080,n
True,True,0.81886,0.52146,p
True,True,0.71161,0.39536,n
False,True,0.50400,0.53414,p
True,False,0.82385,0.57370,n
True,False,0.06750,0.83156,p
True,False,0.09252,0.04306,n
True,False,0.39005,0.74891,p
False,False,0.21915,0.88046,p
True,False,0.34285,0.22462,n
False,False,0.18240,0.88254,p
True,True,0.91961,0.33496,n
False,False,0.96367,0.86488,p
False,True,0.51513,0.51075,p
False,False,0.80928,0.85023,p
False,False,0.07167,0.08835,p
True,False,0.88968,0.73595,n
True,False,0.31076,0.23980,n
False,False,0.77039,0.70112,p
True,False,0.86877,0.18651,n
False,True,0.69528,0.27430,p
False,False,0.83448,0.26294,p
False,False,0.24696,0.57004,p
True,False,0.00133,0.97623,p
True,False,0.51205,0.75189,p
False,True,0.61493,0.37165,p
True,False,0.36740,0.27126,n
True,True,0.88868,0.16555,n
False,False,0.87816,0.71933,p
False,True,0.17106,0.34793,n
False,True,0.63020,0.42166,p
True,False,0.48934,0.18598,n
False,True,0.74389,0.63026,p
False,False,0.37572,0.50429,p
False,False,0.76978,0.68463,p
False,False,0.36285,0.20510,p
False,False,0.89926,0.04261,p
False,True,0.87247,0.92398,p
True,False,0.47095,0.83678,p
False,True,0.04564,0.30211,n
True,True,0.12509,0.93425,p
True,True,0.82887,0.52764,n
True,True,0.18349,0.83965,n
True,False,0.01346,0.71753,p
True,False,0.34496,0.39408,p
False,False,0.11158,0.96104,p
False,False,0.28531,0.83082,p
True,True,0.66109,0.33080,n
False,False,0.98983,0.91140,n
True,True,0.91606,0.27237,n
False,True,0.91824,0.83242,p
False,True,0.76619,0.53352,p
False,True,0.16798,0.34627,n
True,True,0.48199,0.65455,n
True,True,0.11374,0.63294,n
False,False,0.58431,0.96907,p
True,True,0.41514,0.70403,n
False,True,0.64625,0.12460,n
False,True,0.04845,0.44003,n
False,False,0.93709,0.42163,p
True,False,0.90617,0.28240,n
False,True,0.40956,0.45717,n
True,False,0.87529,0.68547,n
True,False,0.15238,0.58930,n
False,False,0.36438,0.60328,p
False,True,0.53681,0.55448,p
True,False,0.92225,0.11590,p
False,True,0.60057,0.81060,p
False,False,0.49685,0.98413,p
True,False,0.84773,0.45614,n
False,True,0.44507,0.49408,p
True,True,0.53263,0.50953,n
True,True,0.27342,0.07207,n
False,True,0.31101,0.56409,p
False,False,0.68161,0.06419,n
True,False,0.89456,0.95916,p
False,True,0.99334,0.06013,n
False,False,0.57906,0.09290,p
False,True,0.63083,0.22388,n
False,False,0.58445,0.58027,n
True,True,0.96625,0.19188,p
False,False,0.94442,0.42481,p
False,True,0.47827,0.78912,p
True,False,0.12477,0.56649,n
False,True,0.88633,0.85201,p
False,True,0.48537,0.23069,p
False,False,0.13952,0.93677,p
True,True,0.75947,0.14419,n
True,False,0.90511,0.09095,n
True,False,0.47530,0.98968,p
True,True,0.34430,0.54369,n
True,False,0.49369,0.39018,p
True,False,0.47932,0.40835,p
False,True,0.03835,0.88249,p
True,True,0.61161,0.83980,n
True,False,0.01655,0.08416,n
True,False,0.50329,0.07622,n
False,False,0.55438,0.91109,p
True,False,0.98508,0.61044,p
True,True,0.51214,0.32017,n
False,False,0.25590,0.56365,p
False,True,0.35369,0.80930,p
False,True,0.00102,0.86936,p
False,True,0.62774,0.45977,p
False,False,0.42107,0.54406,p
True,False,0.62720,0.88544,p
True,False,0.26799,0.04273,n
False,True,0.46548,0.06206,n
True,False,0.41352,0.13642,n
False,False,0.19072,0.69899,n
True,False,0.23740,0.08473,n
False,True,0.18684,0.17452,n
False,False,0.56244,0.68258,p
False,True,0.83860,0.64695,n
False,False,0.12297,0.69725,n
False,True,0.55843,0.29595,p
True,False,0.71323,0.30045,n
False,False,0.14387,0.79927,p
True,False,0.80033,0.46799,n
True,False,0.28272,0.62341,n
False,False,0.82876,0.89348,p
True,False,0.06700,0.06477,p
False,True,0.47603,0.55414,p
True,True,0.00697,0.06239,n
True,True,0.49839,0.41222,n
True,False,0.81356,0.75041,n
False,True,0.83419,0.95484,p
False,False,0.43995,0.09904,p
False,False,0.07236,0.96316,p
False,False,0.86612,0.45866,p
False,False,0.00561,0.90420,p
False,True,0.03454,0.19815,n
False,True,0.82914,0.64629,n
False,False,0.79464,0.62942,p
True,False,0.97068,0.00920,n
True,True,0.06102,0.69994,n
True,False,0.02145,0.00631,n
True,False,0.57771,0.60325,p
True,False,0.69823,0.78360,p
True,False,0.34162,0.73521,p
True,False,0.45810,0.89526,p
False,True,0.87157,0.40348,p
True,False,0.29306,0.95635,p
True,False,0.07781,0.87596,p
False,True,0.47944,0.43580,p
True,False,0.29331,0.64997,p
True,True,0.77811,0.92252,n
True,False,0.88172,0.15296,n
False,True,0.67112,0.74364,n
True,False,0.07218,0.07364,n
False,True,0.53137,0.37536,p
False,True,0.76486,0.04467,n
False,True,0.40519,0.95314,n
True,False,0.09770,0.12636,n
True,True,0.32665,0.25800,n
False,True,0.30703,0.31393,n
False,False,0.22914,0.40802,p
False,False,0.89020,0.77710,p
False,True,0.87203,0.65124,n
False,False,0.35916,0.91519,p
False,True,0.28951,0.45207,p
True,False,0.05588,0.18838,n
True,False,0.95796,0.94422,p
False,False,0.18797,0.22760,n
True,True,0.16198,0.71796,n
True,True,0.84263,0.37102,p
True,True,0.44495,0.46412,n
True,True,0.79912,0.68675,n
False,False,0.78386,0.16791,p
False,False,0.22350,0.99223,n
True,False,0.53538,0.96439,p
True,True,0.88486,0.76668,n
True,False,0.85570,0.91491,p
True,True,0.51777,0.90922,n
False,False,0.96604,0.17277,p
False,True,0.59598,0.20488,n
False,False,0.49954,0.37561,p
True,False,0.01541,0.42150,n
False,False,0.55818,0.53144,p
False,True,0.27677,0.30292,n
True,False,0.06290,0.96538,p
False,True,0.62230,0.48824,p
True,False,0.47359,0.88545,p
True,False,0.30671,0.69554,p
False,False,0.93892,0.80479,p
False,False,0.98153,0.05068,p
True,False,0.12086,0.82395,p
True,True,0.56213,0.14934,n
False,True,0.65867,0.20054,n
False,False,0.39278,0.08490,p
True,False,0.36623,0.87940,p
False,True,0.46473,0.69965,n
True,True,0.66676,0.83288,n
False,True,0.72005,0.45112,n
False,True,0.13030,0.98118,p
False,False,0.68311,0.02232,p
False,False,0.15666,0.78539,p
True,True,0.62727,0.83222,n
True,False,0.77436,0.06102,n
False,True,0.89367,0.98219,p
True,True,0.34328,0.87723,n
True,True,0.87271,0.21180,n
True,False,0.63756,0.48508,p
False,False,0.26923,0.30430,p
False,True,0.61181,0.69505,p
False,True,0.01821,0.83401,p
False,True,0.08395,0.83238,p
True,False,0.91377,0.68592,n
False,True,0.03516,0.57018,n
False,True,0.14929,0.13480,p
False,False,0.17633,0.53541,p
False,True,0.71872,0.23025,p
False,False,0.84550,0.43511,n
False,True,0.63493,0.64324,p
True,False,0.94203,0.80830,p
True,True,0.72778,0.28765,p
False,True,0.28406,0.06580,n
False,True,0.14339,0.50972,n
False,True,0.41048,0.15418,n
False,True,0.64124,0.60148,n
False,False,0.74914,0.29530,p
True,True,0.07126,0.33538,n
True,True,0.62879,0.59781,n
True,True,0.23081,0.96123,p
False,False,0.59205,0.18844,p
False,False,0.07010,0.62922,p
True,True,0.95770,0.83058,n
True,True,0.51028,0.15577,n
False,False,0.46492,0.90520,p
True,False,0.33310,0.44689,n
False,False,0.67915,0.63805,p
True,False,0.43159,0.04469,n
True,True,0.63205,0.24668,n
False,True,0.64260,0.31294,n
True,False,0.52696,0.33606,p
True,True,0.42392,0.74692,n
False,False,0.96022,0.81408,p
False,False,0.26363,0.00803,p
True,True,0.43081,0.30029,n
False,False,0.16911,0.34029,p
False,False,0.93241,0.96891,p
False,False,0.54491,0.65793,p
True,True,0.83167,0.50874,n
False,False,0.11049,0.43394,p
False,False,0.37710,0.17548,p
False,True,0.31926,0.11231,n
True,True,0.61282,0.46167,n
False,False,0.18716,0.71937,p
False,False,0.27992,0.27325,p
True,False,0.36194,0.99988,p
True,False,0.72636,0.63385,n
True,True,0.33286,0.22255,n
True,True,0.84501,0.97604,n
True,False,0.49873,0.53001,p
True,True,0.13192,0.25070,n
True,False,0.56492,0.94062,p
True,True,0.43259,0.60516,n
True,False,0.35748,0.14185,p
True,False,0.62063,0.28961,n
True,True,0.48365,0.01611,n
False,True,0.39246,0.47262,p
False,False,0.89914,0.26936,p
False,True,0.04837,0.88096,p
False,True,0.31032,0.98948,p
False,False,0.10438,0.30971,n
False,False,0.28860,0.77100,p
False,True,0.20266,0.42766,n
True,False,0.77207,0.99958,p
True,False,0.97765,0.99455,p
False,False,0.48585,0.12503,p
True,True,0.38381,0.98510,n
True,False,0.92945,0.53499,p
True,False,0.29753,0.94499,p
True,False,0.78433,0.27900,n
True,True,0.46277,0.42065,n
True,True,0.07551,0.22729,n
True,False,0.72615,0.02734,p
True,False,0.93722,0.47496,n
False,False,0.23023,0.27847,p
True,True,0.06096,0.51545,n
False,True,0.71503,0.32179,n
True,True,0.93766,0.90345,n
True,False,0.89755,0.19850,p
True,False,0.81445,0.75981,n
False,False,0.85784,0.30585,p
False,False,0.74360,0.71846,p
False,False,0.40411,0.65541,p
False,True,0.43163,0.95089,p
False,False,0.27799,0.68974,p
True,False,0.44356,0.18825,n
False,False,0.68683,0.37091,p
False,False,0.12232,0.32082,p
False,True,0.00708,0.76790,p
False,True,0.30765,0.25439,n
False,True,0.18456,0.59695,n
True,True,0.46113,0.17677,n
False,False,0.88980,0.14272,p
False,False,0.05136,0.29595,p
False,True,0.06772,0.81749,n
True,False,0.35865,0.96557,n
True,True,0.39526,0.19835,p
True,False,0.04497,0.74404,n
False,True,0.75598,0.40240,n
True,False,0.01086,0.18155,n
True,True,0.65970,0.00679,n
True,True,0.43400,0.92121,n
False,True,0.46605,0.22237,p
True,False,0.00116,0.41340,n
False,True,0.11082,0.05887,n
True,False,0.80775,0.31445,n
False,False,0.37376,0.12608,p
True,False,0.76291,0.36356,n
True,True,0.61295,0.40715,n
False,False,0.84403,0.06490,p
True,True,0.77363,0.63764,n
False,False,0.20568,0.20961,p
True,True,0.30446,0.85172,n
False,False,0.02166,0.68928,p
True,False,0.70860,0.71802,p
False,False,0.19334,0.79934,p
True,False,0.05437,0.27530,n
True,True,0.63370,0.41577,n
False,False,0.11643,0.42554,p
False,True,0.32846,0.64494,p
True,False,0.21137,0.61849,n
False,False,0.45090,0.35568,p
True,True,0.42345,0.19474,n
True,False,0.67104,0.99350,p
True,False,0.99387,0.06485,n
True,True,0.93322,0.93296,n
True,False,0.25917,0.91811,p
True,True,0.55630,0.39617,n
True,False,0.32371,0.92129,p
True,True,0.04864,0.99092,n
False,True,0.05253,0.84568,p
True,True,0.65113,0.52885,n
