@relation MIXED
@attribute v {False,True}
@attribute w {False,True}
@attribute x real
@attribute y real
@attribute class {p,n}

@data
False,False,0.92213,0.85424,p
False,True,0.37596,0.73353,p
True,True,0.45334,0.89208,n
False,True,0.93764,0.35170,n
False,True,0.32842,0.91303,p
False,False,0.81919,0.95708,p
True,True,0.28180,0.74913,n
True,False,0.51540,0.69402,p
True,False,0.52990,0.20549,n
True,False,0.03277,0.22318,n
False,True,0.75495,0.85721,p
False,False,0.56284,0.27771,p
True,True,0.29254,0.52760,n
False,False,0.93194,0.25746,p
True,False,0.79590,0.79484,p
True,True,0.16549,0.28965,n
True,False,0.73622,0.34635,n
True,False,0.07407,0.93055,p
True,False,0.53311,0.11230,n
False,True,0.19389,0.63951,n
True,False,0.36467,0.64322,p
True,True,0.99927,0.08948,n
False,True,0.56282,0.65440,p
True,False,0.04403,0.01400,n
False,True,0.92113,0.55252,n
False,False,0.66665,0.45408,p
False,False,0.85763,0.41321,p
True,True,0.87918,0.26888,n
True,False,0.53189,0.75107,p
False,True,0.09050,0.50922,p
False,True,0.49444,0.93054,p
True,True,0.40729,0.75153,n
False,False,0.60196,0.82643,p
False,False,0.91405,0.08849,p
False,False,0.95018,0.95792,p
True,False,0.47425,0.43594,p
True,True,0.46903,0.66840,n
False,True,0.26924,0.24567,n
True,False,0.60676,0.09167,n
True,False,0.09417,0.60985,n
False,True,0.60353,0.36109,p
True,True,0.82277,0.97494,n
True,True,0.67739,0.28496,p
False,True,0.72060,0.30986,n
False,True,0.31227,0.83268,p
True,False,0.09708,0.62718,n
True,True,0.22926,0.79716,n
True,False,0.79594,0.55661,n
True,True,0.06199,0.17139,n
False,False,0.44753,0.47446,p
True,True,0.93847,0.57634,n
False,False,0.06561,0.53205,p
True,False,0.80963,0.61377,n
True,True,0.17628,0.69757,n
False,True,0.73823,0.95620,p
True,True,0.30988,0.79653,n
False,False,0.20635,0.59650,p
True,True,0.37108,0.24297,n
False,False,0.21298,0.21783,n
False,True,0.82544,0.26389,n
False,False,0.10456,0.40735,p
False,False,0.24042,0.16644,p
True,False,0.98236,0.76093,p
False,True,0.38254,0.26221,n
False,True,0.32141,0.96175,p
True,True,0.18642,0.50324,n
True,True,0.87203,0.10123,n
True,True,0.28768,0.48309,n
True,True,0.80226,0.98567,p
True,False,0.36674,0.37469,n
False,True,0.00058,0.64546,p
False,False,0.15234,0.39785,p
True,True,0.19020,0.43556,n
True,True,0.90098,0.62795,n
False,True,0.78350,0.81349,p
True,True,0.49800,0.11133,n
False,False,0.08504,0.17474,p
True,False,0.48716,0.17901,n
False,False,0.92557,0.02121,p
False,False,0.22707,0.15673,p
True,False,0.95578,0.45976,p
False,False,0.39004,0.28838,p
False,False,0.56833,0.69991,p
False,True,0.04674,0.80605,p
True,True,0.18787,0.94929,n
True,False,0.34892,0.22087,n
False,True,0.24515,0.04562,n
False,True,0.26643,0.75525,n
True,False,0.68532,0.63990,p
False,False,0.13903,0.37502,p
True,False,0.68956,0.07445,n
False,True,0.98866,0.45545,n
False,False,0.69184,0.31021,p
True,True,0.98867,0.88449,n
True,True,0.35226,0.27342,n
False,True,0.08578,0.16639,n
True,True,0.95767,0.82615,n
False,True,0.53743,0.98598,p
True,False,0.61279,0.69690,p
False,True,0.56785,0.70809,p
False,True,0.41398,0.34422,p
True,False,0.93190,0.45435,p
True,False,0.62049,0.75344,p
True,True,0.02917,0.75686,n
False,False,0.15751,0.64945,p
True,False,0.99636,0.55217,n
False,True,0.87570,0.36530,n
False,True,0.79572,0.02179,n
False,False,0.77774,0.20537,p
True,True,0.44866,0.85623,n
True,True,0.69375,0.62080,n
False,True,0.55000,0.94673,p
True,False,0.73654,0.35135,n
True,False,0.38586,0.87710,p
False,False,0.18989,0.52870,p
False,True,0.02143,0.38844,n
False,False,0.97391,0.32489,n
False,True,0.82069,0.72613,n
True,True,0.43767,0.22248,n
True,True,0.06223,0.91735,p
True,False,0.85158,0.49438,n
False,False,0.11642,0.62980,p
False,True,0.13451,0.96140,p
True,True,0.29386,0.57396,n
True,True,0.96447,0.51962,n
True,True,0.42943,0.58390,n
True,True,0.30067,0.20789,n
False,False,0.30509,0.56543,p
False,True,0.06412,0.08656,n
False,False,0.24515,0.21713,p
True,False,0.40739,0.21702,n
False,False,0.88417,0.25620,p
False,True,0.38001,0.05040,p
True,False,0.39884,0.39190,p
False,False,0.00685,0.20506,p
False,True,0.34666,0.74639,p
True,False,0.71989,0.99989,p
True,False,0.54999,0.20411,n
True,True,0.09042,0.78011,n
True,True,0.90339,0.74014,n
True,False,0.31992,0.51369,n
True,True,0.72340,0.07332,n
True,False,0.00605,0.20738,n
True,True,0.04871,0.97865,n
True,False,0.84506,0.88444,p
False,False,0.71618,0.22283,p
False,True,0.44494,0.53699,p
False,True,0.71738,0.96233,p
True,True,0.57951,0.87439,n
True,True,0.88256,0.56432,p
True,True,0.60932,0.88098,n
False,False,0.82282,0.56783,p
True,False,0.38029,0.95093,n
False,True,0.07405,0.73288,p
True,False,0.85468,0.90839,p
False,True,0.53187,0.81714,p
True,False,0.67874,0.19051,n
True,False,0.16725,0.16465,n
True,False,0.05201,0.26605,n
False,True,0.57384,0.60533,p
True,True,0.32478,0.97517,n
True,True,0.97740,0.73710,n
True,False,0.12565,0.80223,p
False,False,0.08721,0.67084,p
False,True,0.65397,0.09467,n
True,False,0.63012,0.27723,n
False,True,0.59620,0.85823,p
False,True,0.69857,0.72535,p
False,True,0.07126,0.34253,n
True,False,0.02830,0.31330,n
False,False,0.56920,0.41724,p
False,True,0.36683,0.60263,p
False,True,0.17651,0.45045,n
False,True,0.63863,0.00286,p
True,True,0.32645,0.07533,n
True,True,0.17941,0.01272,n
False,True,0.05413,0.12275,n
True,False,0.75100,0.80433,n
True,False,0.74073,0.37506,n
True,True,0.76486,0.76410,n
False,True,0.61487,0.52889,p
False,True,0.21030,0.59063,n
False,False,0.84987,0.39142,p
True,True,0.12348,0.81137,p
False,True,0.60786,0.62080,p
False,True,0.72497,0.66318,p
False,True,0.61720,0.37911,p
True,True,0.37443,0.06540,n
False,False,0.67968,0.64733,p
True,False,0.63389,0.35996,n
True,True,0.32572,0.71467,n
True,True,0.28687,0.29560,n
True,False,0.69164,0.57911,p
True,True,0.30827,0.28232,n
False,True,0.92462,0.21730,n
False,False,0.00528,0.43907,p
True,False,0.44070,0.69608,p
True,True,0.30590,0.12888,n
True,False,0.17162,0.69550,n
True,True,0.90516,0.16604,p
False,True,0.22807,0.99625,p
True,True,0.69181,0.36403,p
True,True,0.35414,0.98366,n
True,True,0.28359,0.57613,n
True,False,0.92495,0.68747,n
False,True,0.39287,0.22176,n
False,False,0.62031,0.47425,p
False,True,0.94965,0.08496,n
False,True,0.45978,0.00489,p
False,True,0.51648,0.96247,p
True,True,0.51844,0.95828,n
False,False,0.16040,0.22514,p
True,False,0.56259,0.39589,p
True,True,0.55153,0.71189,n
True,True,0.16533,0.69498,n
True,True,0.39406,0.31475,n
False,False,0.45552,0.25204,p
False,True,0.07451,0.88393,p
False,True,0.86442,0.77096,n
False,True,0.13783,0.70107,n
False,True,0.01677,0.33000,n
False,False,0.47014,0.72838,p
False,False,0.71208,0.55155,p
False,False,0.63420,0.35439,p
True,True,0.53910,0.18033,n
False,False,0.51472,0.58310,p
False,True,0.86726,0.36476,n
True,True,0.60964,0.26149,n
False,False,0.78583,0.80268,p
False,True,0.74916,0.62740,n
False,False,0.09120,0.10109,n
True,False,0.29315,0.90851,p
True,True,0.52712,0.92930,n
True,True,0.83465,0.98105,n
False,True,0.59828,0.99427,p
False,False,0.75295,0.04630,p
False,True,0.13542,0.51433,n
True,False,0.59891,0.90496,p
False,False,0.61165,0.65825,p
True,False,0.57570,0.90881,p
True,False,0.07910,0.05316,n
False,False,0.53556,0.39900,p
True,True,0.78996,0.08417,n
False,False,0.98947,0.11422,p
False,False,0.88780,0.24910,p
True,True,0.25488,0.43044,n
True,False,0.92394,0.84644,n
True,False,0.80963,0.78132,n
False,True,0.00048,0.78600,p
False,False,0.62312,0.55844,p
True,True,0.00667,0.92276,n
True,False,0.44913,0.72788,p
True,False,0.55190,0.39996,n
True,True,0.33745,0.60984,n
True,True,0.90764,0.96373,n
True,False,0.05694,0.29113,n
True,False,0.61280,0.81916,p
False,True,0.37293,0.69056,n
True,True,0.77008,0.43019,n
False,True,0.00288,0.68717,p
True,False,0.44246,0.51910,p
True,False,0.02065,0.40173,n
False,False,0.51587,0.96205,p
True,False,0.58636,0.65776,n
False,False,0.75077,0.83836,p
True,True,0.83177,0.19392,n
True,True,0.16955,0.95151,p
False,False,0.32018,0.66261,p
True,False,0.96959,0.38841,n
True,False,0.07352,0.39550,n
True,True,0.46313,0.78164,p
False,True,0.67313,0.99452,p
False,True,0.35177,0.10265,n
True,False,0.43734,0.45901,p
True,False,0.22402,0.02034,n
True,False,0.36685,0.65242,n
False,True,0.00506,0.22559,n
False,True,0.89858,0.62040,n
True,False,0.09291,0.93682,p
False,False,0.28645,0.07284,p
True,True,0.03771,0.84542,n
True,False,0.16496,0.37684,n
False,True,0.42343,0.00595,n
False,True,0.07795,0.20324,n
True,True,0.15007,0.00626,n
True,False,0.11601,0.81231,p
False,True,0.86907,0.90981,p
False,True,0.92282,0.87466,p
True,True,0.71541,0.73939,n
True,False,0.42940,0.01528,n
True,True,0.48354,0.63727,n
False,False,0.52121,0.21329,p
True,False,0.90555,0.21333,p
False,False,0.72989,0.18011,p
False,False,0.55950,0.99575,p
False,True,0.89423,0.49121,p
False,True,0.79626,0.30687,n
False,True,0.07602,0.43762,n
True,True,0.74091,0.17611,n
False,True,0.86526,0.45949,n
False,True,0.04122,0.94672,p
True,True,0.11795,0.77318,n
True,True,0.64808,0.62868,n
False,False,0.50541,0.64601,p
False,True,0.30365,0.59539,p
True,True,0.09719,0.35881,p
False,True,0.12320,0.11769,n
False,False,0.31290,0.66941,p
False,True,0.75381,0.04522,n
True,True,0.51298,0.62683,n
True,False,0.78268,0.67228,n
True,True,0.55069,0.77114,n
True,True,0.63537,0.98838,n
False,True,0.52586,0.86832,p
False,False,0.07042,0.15834,p
False,False,0.42626,0.32546,p
True,True,0.93939,0.77224,n
True,True,0.27164,0.14160,n
True,True,0.55663,0.06098,n
False,False,0.63343,0.08919,p
False,True,0.42332,0.48877,p
True,False,0.98827,0.49344,n
False,False,0.32024,0.81953,n
False,False,0.18938,0.51939,p
False,True,0.64772,0.45657,p
False,True,0.67739,0.51689,p
True,True,0.05056,0.47456,n
False,True,0.12205,0.85021,p
False,True,0.44288,0.84817,p
True,False,0.23902,0.92805,p
True,False,0.50602,0.90649,p
False,True,0.10695,0.42080,n
True,False,0.83724,0.87136,p
False,False,0.66656,0.48891,n
True,True,0.88487,0.75138,n
True,True,0.27001,0.66776,n
True,False,0.74708,0.77609,p
False,False,0.90863,0.49939,p
False,False,0.22691,0.29453,p
False,True,0.69981,0.64248,p
True,False,0.57325,0.03270,n
True,True,0.41429,0.07851,n
False,False,0.08804,0.15801,p
False,True,0.45109,0.01249,n
True,False,0.60230,0.05481,p
True,True,0.61073,0.02688,n
False,True,0.93222,0.07897,n
False,False,0.13500,0.61763,p
False,False,0.71219,0.23649,n
True,True,0.56149,0.60193,p
True,True,0.89764,0.05978,n
False,True,0.49225,0.99548,n
False,False,0.55591,0.95663,p
False,True,0.16396,0.62481,n
False,True,0.16758,0.73146,n
True,True,0.29367,0.62636,n
False,True,0.17174,0.25240,p
False,False,0.06214,0.96635,p
True,False,0.31093,0.14250,n
True,False,0.67589,0.31142,n
False,False,0.33932,0.97418,n
False,False,0.99920,0.54146,p
True,True,0.96431,0.75061,n
False,False,0.59582,0.99134,p
True,False,0.83606,0.22580,n
True,True,0.56950,0.21801,n
False,False,0.11597,0.77925,p
False,True,0.53829,0.35608,p
True,True,0.10273,0.67765,n
False,False,0.50421,0.36124,p
False,True,0.65957,0.75456,p
True,False,0.89987,0.01553,n
True,False,0.10028,0.13389,n
True,True,0.19624,0.60653,n
True,False,0.42478,0.46835,p
False,True,0.85471,0.57963,n
False,False,0.60756,0.38882,p
True,False,0.16812,0.31646,n
False,True,0.12134,0.48999,n
True,False,0.54100,0.70907,p
False,False,0.75473,0.01035,p
True,False,0.75920,0.02661,n
True,True,0.49118,0.15296,p
True,False,0.98301,0.35280,n
True,True,0.07347,0.10022,n
False,False,0.29392,0.18932,p
True,False,0.97594,0.39047,n
False,False,0.96569,0.66924,p
False,True,0.59805,0.28696,n
True,True,0.61295,0.67549,n
True,False,0.84396,0.28726,n
False,True,0.36143,0.44510,p
False,True,0.37747,0.58602,p
False,False,0.14983,0.09637,p
True,False,0.39525,0.82461,p
False,True,0.84875,0.69918,n
False,True,0.97691,0.13303,n
True,True,0.56888,0.28609,n
False,False,0.51597,0.31104,p
False,False,0.23114,0.67333,p
True,False,0.58770,0.74145,p
True,True,0.34100,0.26880,p
True,False,0.00458,0.71721,p
False,False,0.98231,0.04696,p
True,True,0.02809,0.57222,p
True,True,0.31906,0.58958,p
True,True,0.58883,0.45113,n
False,False,0.95341,0.42218,p
False,False,0.23811,0.11750,p
False,True,0.97384,0.57893,p
True,True,0.13709,0.77546,n
True,False,0.77029,0.31628,n
True,True,0.79116,0.40770,n
False,False,0.84362,0.17414,p
True,False,0.50404,0.41965,p
True,True,0.22107,0.62715,n
False,True,0.65148,0.45456,n
False,True,0.70332,0.58250,n
True,True,0.39203,0.89966,p
False,False,0.89407,0.63307,p
True,False,0.54373,0.92798,p
False,False,0.97201,0.97540,p
False,False,0.05992,0.06894,p
False,False,0.70071,0.68740,p
False,False,0.67214,0.03302,p
True,False,0.49205,0.12904,n
False,True,0.90570,0.81733,p
False,False,0.91661,0.59809,p
True,True,0.34458,0.01916,p
True,True,0.63200,0.40259,n
False,False,0.80367,0.87188,p
True,False,0.86552,0.45244,n
False,True,0.86395,0.58076,p
False,False,0.84477,0.63917,p
False,True,0.49006,0.73688,p
True,True,0.24017,0.77008,n
False,True,0.56096,0.73583,p
True,False,0.37141,0.56219,p
True,False,0.85919,0.12576,n
False,True,0.91270,0.02470,n
False,False,0.17166,0.14973,p
False,False,0.82610,0.03075,p
False,False,0.36156,0.29997,p
False,True,0.60890,0.96318,p
True,False,0.00927,0.90020,p
True,False,0.78929,0.60487,n
False,False,0.89850,0.08511,p
True,True,0.00057,0.43203,n
False,False,0.86538,0.68324,p
True,False,0.13556,0.14278,n
False,True,0.51257,0.80308,p
True,True,0.27895,0.18015,p
True,True,0.97477,0.10163,n
False,True,0.67614,0.21415,n
False,True,0.31259,0.03982,n
True,True,0.18881,0.89078,p
True,False,0.85520,0.85815,p
True,False,0.20725,0.29430,n
True,True,0.21121,0.82146,p
False,True,0.80720,0.00286,n
False,False,0.31128,0.19709,p
True,False,0.77589,0.19239,n
True,False,0.80225,0.37954,n
True,False,0.40199,0.28875,n
False,False,0.61055,0.91019,p
True,False,0.45210,0.96036,p
True,False,0.82500,0.55963,n
True,False,0.54920,0.00689,n
True,False,0.83552,0.23044,n
True,True,0.25447,0.17390,n
True,True,0.28919,0.00499,n
True,True,0.91864,0.70746,n
False,False,0.28882,0.51173,p
True,True,0.29140,0.91951,n
True,True,0.87212,0.30243,p
False,False,0.76129,0.18660,p
False,False,0.65703,0.24197,p
True,True,0.47953,0.81761,n
False,True,0.22582,0.06132,n
True,True,0.60440,0.66194,n
False,False,0.86363,0.77608,p
True,True,0.04812,0.20259,n
False,True,0.66025,0.52425,p
False,False,0.08280,0.80918,p
True,False,0.16802,0.38482,p
False,False,0.73945,0.14581,p
True,True,0.79645,0.77694,n
True,True,0.92523,0.93845,n
True,True,0.89955,0.09403,n
False,False,0.90960,0.49388,n
True,False,0.15736,0.55181,p
False,True,0.36094,0.64961,p
False,True,0.45500,0.03105,p
False,False,0.86129,0.76070,p
False,True,0.64789,0.85567,p
True,True,0.22594,0.60757,n
True,False,0.62132,0.46763,n
True,False,0.64768,0.37580,n
False,False,0.36880,0.83705,p
False,True,0.71517,0.97640,n
True,True,0.15995,0.03077,p
False,True,0.04523,0.11993,n
True,True,0.86810,0.33292,n
True,True,0.54600,0.75919,n
False,True,0.87904,0.94145,p
True,False,0.59550,0.02720,n
True,True,0.80156,0.93042,p
False,False,0.78997,0.51306,p
True,True,0.06298,0.89814,n
False,True,0.90300,0.24751,n
False,True,0.38104,0.10273,n
False,False,0.06594,0.43414,p
False,True,0.43957,0.02838,n
True,False,0.81947,0.04492,n
True,False,0.84149,0.22060,n
False,True,0.59018,0.98235,p
True,False,0.86215,0.76213,n
True,True,0.59427,0.31108,n
True,True,0.85424,0.28015,n
False,True,0.48553,0.51126,p
False,False,0.17996,0.96917,p
True,True,0.27453,0.57581,n
False,False,0.27330,0.60638,p
False,False,0.44227,0.76730,p
False,True,0.71710,0.17113,n
True,True,0.54548,0.84121,n
False,False,0.31921,0.79985,p
True,True,0.05656,0.61188,n
False,True,0.06518,0.58643,n
False,False,0.62834,0.34506,p
False,True,0.94684,0.13225,n
True,False,0.57341,0.40697,n
False,True,0.00786,0.82798,p
True,True,0.43814,0.49104,n
False,False,0.00959,0.88380,p
True,False,0.95901,0.55456,n
True,True,0.11866,0.09845,n
False,True,0.06207,0.74185,n
True,False,0.23091,0.31696,n
False,False,0.01099,0.23672,p
True,True,0.50558,0.92991,n
False,True,0.06433,0.24332,n
True,False,0.25952,0.01437,n
False,True,0.93746,0.96212,p
True,True,0.03416,0.33306,n
True,True,0.36758,0.45412,n
False,True,0.00263,0.34153,p
True,False,0.83568,0.85993,n
False,False,0.71076,0.08697,p
False,True,0.56859,0.35548,n
False,True,0.17649,0.52115,n
False,True,0.82920,0.74826,n
False,True,0.41899,0.36680,p
False,False,0.21897,0.59370,p
True,False,0.78758,0.98455,p
True,True,0.28281,0.09328,n
False,True,0.11171,0.74298,n
False,False,0.23901,0.48593,p
False,False,0.42037,0.04238,p
False,True,0.68957,0.35531,n
True,False,0.08239,0.56732,n
True,True,0.66933,0.05844,n
True,True,0.58534,0.00863,n
False,True,0.39752,0.21829,n
True,False,0.89224,0.74573,n
True,True,0.07128,0.08539,n
True,False,0.12769,0.53602,n
False,True,0.32038,0.77804,p
True,True,0.35475,0.56269,n
True,False,0.50545,0.82418,p
True,True,0.13733,0.67991,n
False,True,0.82285,0.20009,n
True,False,0.06041,0.10168,n
False,True,0.21955,0.95337,p
True,True,0.54840,0.42690,n
True,True,0.72097,0.06009,n
True,False,0.34535,0.59394,p
False,True,0.39402,0.96950,p
True,False,0.01339,0.54605,p
False,True,0.56253,0.49284,p
False,False,0.79990,0.67751,p
False,True,0.40879,0.70741,p
False,False,0.93292,0.48680,p
False,True,0.26114,0.05243,n
True,False,0.30619,0.54125,n
True,False,0.83126,0.91500,p
True,True,0.61413,0.01147,n
True,True,0.63415,0.88971,n
True,False,0.36693,0.46366,p
True,True,0.84018,0.02950,n
True,False,0.72535,0.33008,n
True,False,0.13286,0.59496,n
True,True,0.30266,0.70773,n
False,False,0.06940,0.01972,p
False,True,0.27364,0.66336,n
False,True,0.39027,0.30783,n
False,True,0.21713,0.97400,p
True,False,0.62660,0.82943,p
True,True,0.43634,0.93816,n
False,False,0.20241,0.15774,p
True,True,0.10295,0.94464,n
False,True,0.30342,0.55085,n
True,True,0.05616,0.57883,n
True,False,0.31525,0.16135,n
False,False,0.74150,0.50075,p
False,True,0.26906,0.92996,p
False,False,0.75327,0.08843,p
False,False,0.17554,0.10928,p
False,False,0.81558,0.32296,p
False,False,0.92393,0.39547,p
True,True,0.60805,0.11657,n
False,False,0.75190,0.06830,p
True,True,0.88880,0.70376,n
False,True,0.52172,0.53694,p
True,False,0.66955,0.39076,n
False,False,0.22795,0.48455,p
True,True,0.64482,0.09720,p
True,True,0.00654,0.71745,n
True,False,0.37864,0.96065,p
False,False,0.99825,0.22865,n
True,False,0.37967,0.97000,p
False,True,0.57475,0.92366,p
False,False,0.18021,0.47167,p
False,True,0.10104,0.38204,n
False,False,0.93165,0.41721,p
False,False,0.69799,0.12798,p
False,True,0.42327,0.52172,p
True,True,0.77962,0.45352,n
True,False,0.79565,0.29535,n
True,True,0.61408,0.75814,p
False,True,0.83374,0.50804,n
False,False,0.45078,0.88110,p
True,False,0.49510,0.21903,p
True,True,0.94682,0.50247,n
True,True,0.62063,0.38572,n
False,True,0.62706,0.89178,p
True,False,0.29714,0.86302,p
False,True,0.84685,0.46429,n
True,True,0.73936,0.74466,n
True,False,0.65221,0.84774,p
False,False,0.55340,0.90570,p
True,False,0.20956,0.56550,n
True,True,0.87954,0.19812,n
True,True,0.71424,0.51395,n
False,True,0.62418,0.38895,p
False,True,0.96584,0.63223,p
True,False,0.32386,0.36271,n
True,True,0.65768,0.36492,p
True,False,0.32216,0.86663,n
False,False,0.75389,0.22564,p
False,False,0.09443,0.97470,p
False,True,0.27937,0.99910,p
True,False,0.52625,0.91551,p
False,True,0.76990,0.51665,n
True,True,0.89437,0.47032,p
False,True,0.20720,0.61997,n
True,False,0.87918,0.40809,n
True,True,0.49389,0.70937,n
False,True,0.98846,0.42188,n
True,True,0.63200,0.84533,n
True,False,0.13376,0.51463,n
True,True,0.01505,0.34688,n
False,False,0.74226,0.33339,n
True,False,0.04687,0.20134,n
False,False,0.21829,0.76828,p
True,True,0.13433,0.15051,n
True,False,0.98096,0.67216,p
True,True,0.72091,0.76539,n
True,False,0.27924,0.88648,p
False,False,0.70577,0.27623,p
True,True,0.08694,0.98624,n
True,False,0.24995,0.62905,n
False,True,0.69880,0.37534,n
False,False,0.70826,0.77691,p
True,True,0.07103,0.90930,n
True,True,0.68717,0.20459,n
True,True,0.62531,0.93110,n
True,False,0.26700,0.97129,p
True,False,0.70041,0.98832,p
True,False,0.92573,0.68895,n
False,False,0.95402,0.65817,p
True,True,0.10082,0.05806,p
False,False,0.81030,0.50311,p
True,False,0.50322,0.94269,p
False,True,0.76248,0.84716,p
True,True,0.48736,0.50425,n
False,False,0.01366,0.26342,p
False,True,0.09534,0.89499,p
True,True,0.49636,0.30153,n
True,True,0.47836,0.24644,n
True,True,0.36787,0.49722,n
True,True,0.33954,0.18891,n
True,False,0.95095,0.18357,n
True,True,0.26885,0.79218,n
True,True,0.07329,0.15821,n
True,False,0.10958,0.90349,p
False,True,0.66171,0.12098,n
True,False,0.54726,0.51005,p
True,True,0.35104,0.38505,n
True,True,0.27028,0.98148,n
False,False,0.56452,0.84912,p
False,False,0.56652,0.12795,p
True,False,0.86792,0.37385,p
True,False,0.91597,0.80386,p
False,False,0.07783,0.70192,p
True,False,0.56095,0.74373,p
True,True,0.48840,0.13238,n
True,False,0.97949,0.44162,n
False,True,0.63131,0.05973,n
False,False,0.34514,0.08661,n
True,True,0.35823,0.57892,n
False,True,0.22327,0.55541,n
False,True,0.43775,0.13661,n
True,True,0.23529,0.00887,n
True,True,0.16371,0.74686,n
True,True,0.59511,0.81047,n
True,True,0.62564,0.88315,n
False,True,0.82656,0.83366,p
False,True,0.23994,0.43905,p
False,False,0.83928,0.42790,p
True,False,0.72258,0.43574,n
True,False,0.90772,0.51081,n
False,False,0.75046,0.88754,p
False,False,0.63532,0.68517,p
True,False,0.11247,0.33824,p
True,True,0.38693,0.50214,n
False,False,0.43424,0.17546,p
True,False,0.88112,0.66705,n
True,True,0.34212,0.05034,p
False,True,0.03157,0.04537,n
True,False,0.41332,0.18593,n
False,True,0.97799,0.81556,p
False,False,0.79348,0.54530,p
False,True,0.11451,0.09282,n
True,True,0.70130,0.92370,n
False,False,0.39674,0.25012,p
True,True,0.62528,0.29705,n
False,True,0.05708,0.34613,n
True,False,0.16943,0.33365,n
True,True,0.60854,0.23874,n
True,False,0.20854,0.76889,n
False,True,0.65195,0.83536,p
True,True,0.02355,0.39417,n
True,False,0.42012,0.96970,p
False,False,0.58390,0.02962,p
False,False,0.96657,0.97073,p
False,False,0.13745,0.18202,p
False,False,0.33809,0.63576,n
True,False,0.27113,0.15839,n
True,True,0.75192,0.13739,n
True,False,0.24824,0.96417,p
False,True,0.19671,0.89257,p
True,True,0.44387,0.08970,n
False,False,0.05645,0.98631,p
True,False,0.45866,0.95990,p
True,True,0.47856,0.88416,n
False,True,0.80954,0.69495,n
True,False,0.63836,0.06931,n
False,True,0.24866,0.38571,n
False,False,0.85458,0.27095,p
True,True,0.25990,0.23292,n
False,True,0.25961,0.24938,n
False,False,0.00385,0.63022,p
True,True,0.56595,0.19053,n
False,False,0.66043,0.17007,p
True,True,0.46258,0.05215,n
True,False,0.76486,0.98072,p
True,True,0.73140,0.98431,p
True,False,0.21703,0.10584,n
False,False,0.60990,0.18999,p
False,False,0.91512,0.86166,n
True,True,0.46566,0.80619,n
False,False,0.92104,0.99140,p
True,True,0.70920,0.18570,n
False,False,0.87367,0.82405,p
True,True,0.12119,0.87621,n
True,False,0.11478,0.40563,p
True,False,0.75140,0.89795,p
True,True,0.27410,0.24357,n
False,True,0.41446,0.40531,n
True,True,0.30642,0.81100,n
True,False,0.96560,0.83656,p
False,True,0.33165,0.86499,p
True,False,0.38978,0.83073,p
False,True,0.32354,0.00322,n
True,False,0.09916,0.94970,p
False,True,0.15574,0.02679,n
True,False,0.13789,0.85070,p
True,False,0.72829,0.11428,n
False,False,0.39727,0.80639,p
False,False,0.23127,0.66662,p
False,True,0.39129,0.89601,p
True,True,0.18664,0.32557,n
True,True,0.52804,0.77008,n
True,False,0.90653,0.61296,n
True,False,0.12568,0.97380,p
True,True,0.97407,0.60717,n
True,False,0.20189,0.41452,n
False,False,0.83263,0.37437,p
False,False,0.52433,0.01946,p
False,False,0.29052,0.15980,p
True,True,0.60014,0.52901,n
False,True,0.49659,0.21293,p
True,True,0.43945,0.14601,n
True,True,0.58961,0.12791,n
True,False,0.40605,0.45511,p
False,False,0.30414,0.40047,p
True,False,0.66570,0.53996,n
False,True,0.09280,0.25163,n
True,True,0.91661,0.98177,n
True,False,0.95691,0.95277,p
False,True,0.67782,0.51212,n
False,False,0.22514,0.63693,p
True,True,0.44229,0.81415,n
False,True,0.35892,0.78676,p
True,True,0.82069,0.84205,n
False,False,0.78334,0.47865,p
True,True,0.40461,0.10699,n
False,False,0.30138,0.36758,p
True,True,0.66129,0.28929,n
True,False,0.88733,0.18687,n
False,True,0.49099,0.00940,n
False,True,0.40221,0.09240,n
True,False,0.21290,0.07139,n
True,False,0.71597,0.79176,p
False,True,0.48959,0.11495,n
False,True,0.47688,0.11148,p
False,True,0.75521,0.03892,n
True,True,0.23055,0.93837,n
False,False,0.26833,0.48217,p
True,True,0.14621,0.95478,n
False,True,0.25920,0.30546,n
True,False,0.75247,0.87335,p
False,False,0.82209,0.77427,n
False,True,0.89537,0.71127,n
False,True,0.92843,0.41362,n
True,False,0.71612,0.74859,p
True,True,0.04690,0.96049,n
False,False,0.47566,0.03540,p
False,True,0.54498,0.63035,p
True,True,0.50404,0.56003,n
False,False,0.05875,0.41804,p
False,True,0.20837,0.78696,p
True,False,0.79045,0.19328,n
True,False,0.68783,0.75989,p
True,True,0.50578,0.85879,n
True,False,0.31480,0.53859,p
False,False,0.11709,0.55023,p
False,True,0.09266,0.46824,p
False,True,0.79900,0.39830,n
True,True,0.55393,0.45003,n
False,True,0.95660,0.88856,p
False,True,0.32359,0.75000,p
True,True,0.75763,0.20375,n
True,True,0.78760,0.38038,n
False,False,0.82559,0.80532,p
True,True,0.14715,0.55550,n
True,True,0.46171,0.72588,n
False,False,0.85777,0.71605,p
True,False,0.42118,0.33930,p
True,True,0.40913,0.39692,n
False,False,0.66448,0.01122,p
True,False,0.37774,0.24195,n
False,False,0.30844,0.39142,n
False,True,0.97966,0.28733,n
False,False,0.97719,0.32727,p
True,False,0.23413,0.92247,p
True,True,0.98159,0.21943,n
True,False,0.41931,0.52926,p
True,True,0.50970,0.98420,n
False,False,0.93045,0.46354,p
