@relation SINE1
@attribute x real
@attribute y real
@attribute class {p,n}

@data
0.33121,0.06276,n
0.87897,0.26756,n
0.30128,0.75084,p
0.48864,0.08004,n
0.32993,0.40015,p
0.68714,0.24379,n
0.52160,0.75356,n
0.81472,0.61729,n
0.65528,0.15601,n
0.14076,0.35744,p
0.55701,0.16646,n
0.94501,0.49175,n
0.62291,0.19268,n
0.05760,0.25407,p
0.96194,0.52658,n
0.44861,0.99192,p
0.03858,0.38986,p
0.42662,0.70220,p
0.11575,0.42036,p
0.66250,0.05444,n
0.02440,0.80633,p
0.51736,0.99302,p
0.48003,0.14137,n
0.29137,0.22026,n
0.70310,0.92974,p
0.57819,0.46491,n
0.75937,0.82867,p
0.31899,0.67520,p
0.22841,0.66676,n
0.87121,0.73725,n
0.09247,0.56004,p
0.08853,0.20896,p
0.43516,0.02891,n
0.76483,0.02714,n
0.67991,0.43857,n
0.93244,0.07223,n
0.67378,0.64795,p
0.94587,0.72544,n
0.23235,0.95546,p
0.33932,0.94803,p
0.71288,0.30289,n
0.96206,0.84568,p
0.77972,0.08468,n
0.41367,0.80162,p
0.38649,0.30063,n
0.43521,0.40607,n
0.68955,0.39944,n
0.50867,0.98900,p
0.75063,0.53870,n
0.73556,0.54868,n
0.80330,0.39464,n
0.67150,0.02182,p
0.04733,0.85361,p
0.67624,0.50612,n
0.70641,0.72794,p
0.05828,0.02387,n
0.65413,0.05544,n
0.62499,0.56960,n
0.75875,0.84557,p
0.90613,0.45017,n
0.95958,0.44169,n
0.74069,0.59720,n
0.61094,0.58821,p
0.96092,0.34899,n
0.74736,0.45991,n
0.67721,0.58950,n
0.56456,0.53021,n
0.77275,0.47537,n
0.85616,0.19695,n
0.31010,0.25919,n
0.73042,0.63924,n
0.04002,0.01311,n
0.72621,0.25619,n
0.15174,0.24996,p
0.72483,0.02370,n
0.27702,0.80608,p
0.37686,0.30325,n
0.79728,0.40532,n
0.91521,0.06824,p
0.36845,0.67174,p
0.42377,0.18786,n
0.59278,0.98356,p
0.68601,0.91458,n
0.83469,0.45350,n
0.33076,0.13440,n
0.67748,0.45508,n
0.10736,0.24685,p
0.46479,0.72690,p
0.77824,0.50822,n
0.71225,0.77844,p
0.73726,0.01116,n
0.65312,0.74042,p
0.51679,0.21120,n
0.96731,0.49477,n
0.47049,0.47526,p
0.28681,0.60084,p
0.54967,0.21324,n
0.50227,0.95339,p
0.44004,0.23679,n
0.54295,0.40270,n
0.42645,0.19281,n
0.42792,0.93324,n
0.78629,0.35011,n
0.87820,0.69215,n
0.03173,0.24777,p
0.82167,0.54984,n
0.95862,0.86847,p
0.10995,0.27109,p
0.03320,0.81155,p
0.65393,0.94232,p
0.84059,0.27387,n
0.83187,0.42192,p
0.41840,0.55845,n
0.21175,0.98264,p
0.73143,0.84804,p
0.49499,0.41467,n
0.24115,0.96479,p
0.26910,0.27151,p
0.43309,0.75290,p
0.95987,0.41513,p
0.26823,0.73054,p
0.69143,0.51333,n
0.48376,0.15475,n
0.38989,0.16856,n
0.04423,0.79017,p
0.40294,0.31228,n
0.63955,0.00778,n
0.65040,0.31891,n
0.41728,0.10316,n
0.15365,0.10642,n
0.97974,0.43005,n
0.36628,0.25093,n
0.99740,0.03670,n
0.45178,0.87160,p
0.38564,0.36170,n
0.92596,0.57161,n
0.93863,0.42364,n
0.50501,0.98965,p
0.70929,0.39623,n
0.46412,0.60957,p
0.74544,0.70432,p
0.25939,0.78909,p
0.96465,0.50927,n
0.52067,0.32682,n
0.05472,0.07977,p
0.15802,0.29802,n
0.14179,0.95191,p
0.59430,0.96869,p
0.07940,0.30234,p
0.43258,0.11994,n
0.54340,0.80498,p
0.68311,0.41229,n
0.50475,0.21383,n
0.36240,0.02988,n
0.41281,0.33163,n
0.15037,0.75677,p
0.60498,0.99919,p
0.98012,0.19112,n
0.07495,0.76641,p
0.29481,0.49666,p
0.54808,0.53189,p
0.75720,0.78889,p
0.26496,0.83867,p
0.76648,0.71097,p
0.00070,0.37554,p
0.12057,0.02164,p
0.50589,0.68112,p
0.62160,0.87030,p
0.73604,0.08543,n
0.36821,0.66217,n
0.36958,0.98970,p
0.45352,0.33060,p
0.06537,0.60055,p
0.26894,0.30252,p
0.55942,0.99499,p
0.20744,0.54697,p
0.73121,0.76718,p
0.36715,0.33181,n
0.90942,0.75804,n
0.56736,0.36602,n
0.47151,0.48476,p
0.20990,0.29154,p
0.51104,0.23792,n
0.74035,0.00638,n
0.08244,0.89456,p
0.89378,0.89931,n
0.95324,0.13242,n
0.23356,0.03250,n
0.78236,0.91958,p
0.07455,0.09401,p
0.27211,0.10572,n
0.58704,0.38489,n
0.75666,0.25207,n
0.49368,0.12614,n
0.59822,0.74493,p
0.76710,0.00177,n
0.80123,0.93754,p
0.63509,0.21891,n
0.19384,0.31271,p
0.90442,0.82507,p
0.56929,0.87944,p
0.83436,0.20855,n
0.84646,0.79793,p
0.10608,0.47564,p
0.09151,0.38383,p
0.35516,0.34854,p
0.88243,0.56436,n
0.29340,0.57562,n
0.10518,0.75534,p
0.38270,0.73102,p
0.41590,0.81722,p
0.81228,0.26313,n
0.43933,0.29179,n
0.27058,0.35122,p
0.17706,0.52165,p
0.12698,0.25537,p
0.70454,0.55241,p
0.48652,0.69165,p
0.41345,0.00330,n
0.01236,0.92789,p
0.32486,0.29760,n
0.81100,0.26291,n
0.83029,0.35707,n
0.97605,0.62758,n
0.98172,0.67370,n
0.11271,0.00188,n
0.11887,0.56500,p
0.37741,0.64385,p
0.44922,0.11818,n
0.59022,0.30424,n
0.99374,0.45565,n
0.79804,0.63649,n
0.22792,0.61403,p
0.52595,0.00441,n
0.84030,0.34270,n
0.87584,0.06522,n
0.10468,0.05395,n
0.14906,0.37907,p
0.32990,0.23440,n
0.12152,0.96360,n
0.10660,0.87220,p
0.01924,0.19307,n
0.50816,0.74685,p
0.07446,0.83440,n
0.58680,0.84283,p
0.97290,0.91459,n
0.33090,0.45724,n
0.54084,0.95998,n
0.22621,0.50174,p
0.52489,0.89400,p
0.71759,0.66227,p
0.92034,0.02689,n
0.15477,0.97244,p
0.26569,0.68668,p
0.10568,0.27398,p
0.42695,0.48645,n
0.99285,0.04953,n
0.17564,0.82727,p
0.10981,0.30130,p
0.04077,0.70350,p
0.02767,0.75506,p
0.04462,0.92579,n
0.29031,0.51708,p
0.31677,0.35881,p
0.20420,0.13951,n
0.36391,0.26661,n
0.78363,0.76694,p
0.59688,0.23579,n
0.60899,0.79165,p
0.06929,0.38879,p
0.46248,0.18043,n
0.28715,0.80363,p
0.13361,0.89760,p
0.74945,0.68693,p
0.01364,0.85813,p
0.15193,0.91014,p
0.24868,0.79067,p
0.07503,0.14152,p
0.20181,0.00069,n
0.19461,0.04212,n
0.87709,0.28246,p
0.86688,0.68119,n
0.34909,0.98228,p
0.38602,0.47507,p
0.72133,0.21277,n
0.80191,0.43364,n
0.99164,0.43575,n
0.98225,0.62839,n
0.81255,0.30137,n
0.69529,0.06653,n
0.30636,0.67391,n
0.94143,0.09147,n
0.08904,0.74863,p
0.33585,0.70566,p
0.75379,0.23445,n
0.41223,0.45175,p
0.95089,0.98603,p
0.02974,0.34837,p
0.96721,0.28879,n
0.84491,0.50983,n
0.96528,0.04156,n
0.22475,0.17891,n
0.75685,0.38671,n
0.03760,0.96486,p
0.43960,0.14162,p
0.65959,0.38926,n
0.92296,0.20666,n
0.51568,0.69449,p
0.59005,0.84078,n
0.15932,0.82660,p
0.46227,0.78025,p
0.35265,0.69283,p
0.87983,0.17315,n
0.79254,0.90902,p
0.70870,0.90762,p
0.55838,0.87760,p
0.91130,0.74089,n
0.72573,0.19711,p
0.33941,0.78781,p
0.44648,0.97253,n
0.93027,0.36615,n
0.11382,0.46534,p
0.99602,0.50066,n
0.10085,0.10672,p
0.43418,0.27884,n
0.90192,0.76394,n
0.01358,0.80993,n
0.15746,0.05209,n
0.01869,0.60345,p
0.55855,0.63153,p
0.65107,0.88507,p
0.49967,0.79710,p
0.96881,0.77952,n
0.41779,0.75607,p
0.17269,0.35760,n
0.30830,0.13905,n
0.87625,0.04522,n
0.77627,0.21860,n
0.46943,0.70625,p
0.15060,0.78346,p
0.60114,0.77626,p
0.34841,0.76462,p
0.11633,0.00914,n
0.06038,0.45595,p
0.01264,0.24682,p
0.81929,0.15544,n
0.51052,0.19907,n
0.90450,0.88024,p
0.75008,0.80213,p
0.91982,0.36132,n
0.30672,0.99437,p
0.09134,0.70272,p
0.47498,0.09747,n
0.14239,0.80611,p
0.86445,0.36476,n
0.74478,0.09387,n
0.01671,0.60376,n
0.40276,0.73143,n
0.32420,0.47277,p
0.27646,0.93668,p
0.90478,0.48563,n
0.35981,0.47381,n
0.70168,0.25671,p
0.25067,0.99167,p
0.19426,0.75610,p
0.30761,0.65500,p
0.12035,0.19625,p
0.58613,0.78320,p
0.61241,0.79197,p
0.80261,0.81095,p
0.09395,0.82661,p
0.92808,0.18184,n
0.59345,0.21877,n
0.19340,0.76630,p
0.51039,0.72568,p
0.30731,0.47884,p
0.15953,0.86583,p
0.12234,0.63795,p
0.34637,0.59199,p
0.47872,0.05334,n
0.79209,0.29270,n
0.46395,0.80826,n
0.24557,0.29839,p
0.09155,0.24846,p
0.15960,0.32873,p
0.50621,0.94265,p
0.33240,0.26488,n
0.49978,0.96062,p
0.47587,0.81718,p
0.17115,0.12794,p
0.75855,0.44441,n
0.98028,0.95121,p
0.44935,0.36910,n
0.73348,0.01590,n
0.21002,0.09154,n
0.62073,0.35269,n
0.34707,0.74994,p
0.56645,0.04908,n
0.29744,0.14725,n
0.02718,0.51129,p
0.21326,0.35649,p
0.51094,0.09942,n
0.08919,0.72424,p
0.56408,0.74735,p
0.40762,0.68801,p
0.52277,0.37884,p
0.24000,0.84544,p
0.39882,0.52871,p
0.72805,0.85195,p
0.89606,0.91229,p
0.14181,0.10265,n
0.01218,0.01423,p
0.12720,0.61658,p
0.21424,0.59049,p
0.91845,0.00741,n
0.28466,0.64511,n
0.27957,0.25830,n
0.81233,0.90349,p
0.55055,0.64271,p
0.09633,0.64013,p
0.14345,0.62473,p
0.23793,0.00763,n
0.30511,0.81849,p
0.53817,0.13201,n
0.95300,0.36944,n
0.18947,0.58165,p
0.67482,0.94238,p
0.47947,0.09951,n
0.99825,0.51136,n
0.40274,0.29812,n
0.92479,0.81046,p
0.25415,0.33857,n
0.50692,0.60163,p
0.02427,0.96386,n
0.99188,0.26528,p
0.95297,0.43078,p
0.23074,0.30264,p
0.82601,0.62855,n
0.09055,0.42070,p
0.46460,0.97332,p
0.38146,0.53033,n
0.79698,0.55216,n
0.24821,0.59162,p
0.76647,0.88683,p
0.36202,0.12571,p
0.81003,0.51076,p
0.29708,0.11128,n
0.99599,0.46181,n
0.81039,0.54825,n
0.38562,0.56612,p
0.30485,0.74016,p
0.93449,0.49508,n
0.57037,0.66771,p
0.44568,0.05995,n
0.90180,0.60632,n
0.51094,0.47151,n
0.34615,0.17736,n
0.60632,0.21424,n
0.68863,0.83220,p
0.54896,0.75183,p
0.91896,0.85630,p
0.62776,0.74482,p
0.25628,0.25867,p
0.53565,0.27583,n
0.96539,0.39641,n
0.66399,0.98438,p
0.93225,0.26777,n
0.38145,0.36913,n
0.24804,0.20827,n
0.60205,0.47903,n
0.86662,0.61128,n
0.92165,0.41122,n
0.06139,0.56475,p
0.04948,0.73528,p
0.20292,0.75902,p
0.43995,0.14723,n
0.19571,0.93388,p
0.09429,0.47424,p
0.18533,0.15982,n
0.89751,0.23595,n
0.96912,0.54507,n
0.84459,0.14607,n
0.13094,0.56899,n
0.81871,0.11972,n
0.64973,0.89224,p
0.14020,0.51533,p
0.11222,0.67151,p
0.63127,0.95160,p
0.78565,0.46236,n
0.98034,0.65154,n
0.73703,0.58319,p
0.33664,0.42473,p
0.49642,0.06330,n
0.15843,0.02034,n
0.75309,0.16584,n
0.78132,0.94959,p
0.69428,0.00104,n
0.82731,0.13566,n
0.41091,0.80984,p
0.37486,0.91600,p
0.85630,0.91714,p
0.90440,0.52765,n
0.54825,0.85575,p
0.37783,0.56772,p
0.45642,0.08107,n
0.78550,0.34521,n
0.35341,0.22744,n
0.83886,0.71801,n
0.15319,0.88792,p
0.47291,0.59463,p
0.85530,0.34589,n
0.27697,0.78103,p
0.61112,0.85676,p
0.80544,0.46227,n
0.41295,0.89466,p
0.79870,0.20699,n
0.68509,0.43051,p
0.42536,0.98609,p
0.67591,0.10906,n
0.31870,0.80160,p
0.68724,0.51085,n
0.10007,0.47152,p
0.86608,0.77703,p
0.06479,0.84968,p
0.58662,0.40640,n
0.26604,0.63597,p
0.37415,0.31034,n
0.22620,0.52072,p
0.47011,0.43059,n
0.73771,0.05329,n
0.05809,0.75781,p
0.27165,0.57863,p
0.67556,0.54965,p
0.42361,0.12965,n
0.40004,0.71428,n
0.34662,0.83844,p
0.27189,0.46167,p
0.39826,0.81802,p
0.15976,0.71804,p
0.44252,0.42110,n
0.39217,0.53231,p
0.17843,0.39502,p
0.66664,0.06312,n
0.70163,0.41254,n
0.69817,0.02525,n
0.89564,0.62751,n
0.20530,0.01315,n
0.65930,0.88561,p
0.07080,0.30299,p
0.87986,0.26859,n
0.33162,0.71292,p
0.74349,0.02600,n
0.16226,0.65837,p
0.17678,0.99218,p
0.14558,0.17305,p
0.10518,0.39851,p
0.01825,0.37224,p
0.57295,0.38900,n
0.47156,0.10920,n
0.65283,0.93537,p
0.08572,0.76085,p
0.93610,0.23277,n
0.31738,0.27295,n
0.31551,0.77819,p
0.99077,0.70036,n
0.98544,0.74595,n
0.86905,0.88521,p
0.31914,0.11987,n
0.30695,0.50728,p
0.05985,0.27238,p
0.39965,0.46811,p
0.39427,0.17205,n
0.08263,0.95137,p
0.96060,0.39361,n
0.60909,0.99912,p
0.99652,0.85704,p
0.51503,0.91706,p
0.66653,0.18134,n
0.74553,0.82777,p
0.21553,0.70915,p
0.64548,0.21147,n
0.48888,0.95492,p
0.24425,0.82557,p
0.47939,0.11934,n
0.08231,0.56718,p
0.29056,0.10939,n
0.78503,0.54301,n
0.63799,0.13037,n
0.71633,0.00887,n
0.32926,0.95485,p
0.24172,0.65640,p
0.81048,0.76592,p
0.88792,0.21492,n
0.70656,0.30497,n
0.94009,0.24559,p
0.43752,0.17526,n
0.17514,0.00304,n
0.84450,0.19540,n
0.66600,0.07192,n
0.89886,0.13064,n
0.80314,0.59257,p
0.55258,0.03996,n
0.21356,0.36370,p
0.16962,0.90903,p
0.82496,0.02715,n
0.96668,0.71883,n
0.24789,0.11272,n
0.16998,0.06009,p
0.89934,0.08508,n
0.16956,0.90800,p
0.61253,0.14808,n
0.37245,0.42776,p
0.93313,0.07586,n
0.14874,0.12188,p
0.79170,0.80631,p
0.49717,0.47880,n
0.41766,0.71447,p
0.20531,0.84894,p
0.97892,0.77162,n
0.30106,0.90349,p
0.52169,0.00209,n
0.62757,0.75547,p
0.54988,0.16256,n
0.03379,0.79808,p
0.15646,0.20529,p
0.72945,0.39242,n
0.88439,0.58105,p
0.19876,0.02322,n
0.48705,0.23110,n
0.27880,0.88546,p
0.83506,0.76197,p
0.49930,0.81109,p
0.75434,0.76700,p
0.56172,0.39222,n
0.33214,0.71290,p
0.27386,0.41960,p
0.25109,0.36414,n
0.30375,0.67519,p
0.39252,0.98052,p
0.84291,0.19204,n
0.09820,0.83769,p
0.34242,0.61963,p
0.37648,0.52817,p
0.32658,0.69480,n
0.52833,0.83599,p
0.50553,0.31766,n
0.40560,0.81860,p
0.78631,0.72384,p
0.61359,0.00473,n
0.40568,0.56397,n
0.28280,0.91873,p
0.99168,0.87038,p
0.01479,0.50929,p
0.16369,0.23641,p
0.73249,0.05617,n
0.82707,0.09741,n
0.91922,0.74260,n
0.58916,0.18102,n
0.65096,0.22368,n
0.24531,0.07008,n
0.68109,0.01655,n
0.13642,0.63767,p
0.06166,0.39074,p
0.92062,0.96827,p
0.13156,0.86204,p
0.18761,0.21791,p
0.14486,0.97988,p
0.85564,0.36515,n
0.33737,0.86925,p
0.64970,0.34287,n
0.28055,0.07907,n
0.74251,0.35895,n
0.52924,0.41784,n
0.52787,0.11758,n
0.28970,0.61291,p
0.68242,0.48182,n
0.77784,0.66630,n
0.34483,0.71564,p
0.97672,0.36565,n
0.27139,0.11188,n
0.91980,0.00148,n
0.11317,0.48343,p
0.87007,0.99054,p
0.33512,0.55119,n
0.54684,0.70290,p
0.07687,0.97034,n
0.50943,0.18110,p
0.36524,0.61643,p
0.87862,0.36900,n
0.66450,0.59042,n
0.37592,0.69029,p
0.57360,0.72073,p
0.32301,0.92500,p
0.03188,0.32613,p
0.98787,0.18411,n
0.25859,0.55540,p
0.31355,0.65555,p
0.86914,0.81154,p
0.93094,0.68674,n
0.20215,0.56781,p
0.99941,0.67578,n
0.52028,0.85670,p
0.23411,0.00280,n
0.55169,0.88198,p
0.97463,0.04416,n
0.77031,0.33479,n
0.91945,0.98765,p
0.61741,0.20704,p
0.64369,0.21687,n
0.90861,0.12516,n
0.53885,0.11133,n
0.24746,0.76127,p
0.89612,0.17688,n
0.71075,0.40771,n
0.97044,0.37305,n
0.28260,0.16910,n
0.58822,0.35831,n
0.99780,0.29269,p
0.31706,0.96132,p
0.70203,0.31315,n
0.27086,0.47038,p
0.94076,0.07714,p
0.41503,0.58280,p
0.61168,0.35888,n
0.38181,0.54113,p
0.45366,0.78229,p
0.66837,0.84302,p
0.12925,0.39893,n
0.35002,0.06438,n
0.42359,0.53716,p
0.65422,0.43782,n
0.55728,0.17657,n
0.01461,0.37971,n
0.16171,0.24082,p
0.23056,0.37458,p
0.01078,0.81879,p
0.21618,0.66393,p
0.67925,0.09030,n
0.15123,0.10513,n
0.27327,0.85609,n
0.18108,0.08972,n
0.12495,0.29192,p
0.40531,0.10359,n
0.59540,0.53501,n
0.45900,0.62757,p
0.39800,0.21993,n
0.18233,0.33187,p
0.61900,0.50172,n
0.92203,0.31760,n
0.40087,0.70930,p
0.71999,0.45284,n
0.35587,0.42124,p
0.35593,0.08285,n
0.43591,0.07245,n
0.38930,0.45558,n
0.32052,0.68342,p
0.15233,0.96597,p
0.43961,0.17326,n
0.87931,0.64809,n
0.88004,0.30729,n
0.92400,0.24227,n
0.34614,0.85964,p
0.42144,0.49166,p
0.31281,0.68924,n
0.57545,0.42446,n
0.18107,0.63419,p
0.60384,0.79698,p
0.42019,0.53532,p
0.31409,0.35438,p
0.03472,0.29636,p
0.97394,0.28263,n
0.36619,0.88032,p
0.87972,0.33564,n
0.68105,0.34314,n
0.76734,0.61642,p
0.47072,0.06979,p
0.72835,0.53948,n
0.30082,0.27771,p
0.78301,0.82828,p
0.12195,0.25772,p
0.89548,0.79053,p
0.80351,0.10906,n
0.24328,0.95836,p
0.67882,0.72173,p
0.61721,0.21455,n
0.58010,0.05749,n
0.17673,0.60359,n
0.57131,0.13208,n
0.24927,0.64134,p
0.06258,0.53599,n
0.52750,0.33883,n
0.95937,0.62548,n
0.29845,0.66188,n
0.53824,0.82195,p
0.94829,0.33909,n
0.07832,0.39532,p
0.61778,0.47745,n
0.35707,0.99778,p
0.00978,0.74913,p
0.34231,0.92706,p
0.00310,0.39323,n
0.21348,0.33664,n
0.64042,0.59031,n
0.01380,0.05602,p
0.41675,0.63462,p
0.00881,0.02553,p
0.32504,0.19569,n
0.54948,0.30124,n
0.57326,0.19968,n
0.88217,0.14007,n
0.35968,0.94704,n
0.25570,0.29059,p
0.77015,0.96185,p
0.51495,0.07253,n
0.19701,0.22504,p
0.92348,0.64348,n
0.13709,0.86327,p
0.02083,0.62237,p
0.92638,0.07862,n
0.24882,0.80368,p
0.89037,0.98217,p
0.07800,0.04515,n
0.76841,0.67167,n
0.61304,0.85497,n
0.89874,0.46467,n
0.24255,0.84747,p
0.94124,0.01674,n
0.09410,0.74283,p
0.49744,0.20944,n
0.06294,0.49423,p
0.89022,0.51772,n
0.44800,0.05059,n
0.47325,0.91355,p
0.76618,0.12243,n
0.86662,0.35821,n
0.31976,0.81450,p
0.27050,0.23302,n
0.71148,0.21079,n
0.70726,0.16710,n
0.50510,0.74384,p
0.35713,0.02840,n
0.91592,0.98086,p
0.85454,0.37354,p
0.50462,0.74314,p
0.90214,0.10150,n
0.26709,0.30625,p
0.12771,0.80046,p
0.36518,0.75492,p
0.91882,0.53005,n
0.23539,0.16234,p
0.04025,0.84512,p
0.14685,0.30621,p
0.20339,0.13108,n
0.45367,0.63171,n
0.44383,0.08456,n
0.84040,0.98030,n
0.12805,0.13724,p
0.83375,0.54688,n
0.85263,0.07978,p
0.42873,0.92261,p
0.92089,0.65311,n
0.60213,0.22581,n
0.89035,0.38586,n
0.64128,0.20551,n
0.80868,0.36629,n
0.76163,0.19677,n
0.58887,0.21006,n
0.25527,0.65827,p
0.86937,0.68224,n
0.76769,0.16277,n
0.98103,0.61095,n
0.86819,0.93362,n
0.55246,0.51900,n
0.54676,0.37063,n
0.97563,0.54065,p
0.61775,0.01167,n
0.00841,0.00768,n
0.12895,0.45533,p
0.61220,0.38778,n
0.35051,0.21650,n
0.34633,0.94567,n
0.09877,0.64277,p
0.04363,0.32908,p
0.07916,0.85374,p
0.81353,0.67185,n
0.57881,0.53112,n
0.32303,0.62005,p
0.55418,0.94274,p
0.86969,0.48344,n
0.22585,0.32208,p
0.75529,0.49396,n
0.67821,0.73982,p
0.88509,0.25861,n
0.77954,0.90928,p
0.98826,0.39124,n
0.30868,0.01771,n
0.91274,0.30502,n
0.99492,0.96916,p
0.01360,0.47034,p
0.72842,0.33198,n
0.19081,0.43135,p
0.61807,0.93696,p
0.85422,0.82203,p
0.91560,0.43888,n
0.13123,0.13373,p
0.30902,0.38460,p
0.94443,0.37671,n
0.22022,0.35593,n
0.48827,0.34034,p
0.58097,0.23421,n
0.54183,0.85277,p
0.01683,0.06674,p
0.41413,0.48589,p
0.45444,0.91225,p
0.88081,0.71775,n
0.34739,0.28257,n
0.80347,0.79421,p
0.23954,0.05286,n
0.25899,0.16735,n
0.28826,0.09046,n
0.64268,0.49516,n
0.19806,0.41094,p
0.82368,0.72040,n
0.76491,0.59610,n
0.53522,0.52464,p
0.52772,0.31090,n
0.25675,0.54349,p
0.65210,0.05703,n
0.83291,0.57250,n
0.79830,0.63261,n
0.92171,0.05786,n
0.23070,0.56650,p
0.18987,0.43923,p
0.56126,0.31346,n
0.97027,0.67540,n
0.92794,0.48260,p
0.20367,0.46597,p
0.22036,0.22525,p
0.84240,0.67163,n
0.17832,0.46655,p
0.40913,0.22708,n
0.83582,0.19421,p
0.07014,0.01952,n
0.99994,0.66809,n
0.11461,0.25931,p
0.23506,0.44553,p
0.41026,0.31612,n
0.30529,0.43591,p
0.53601,0.05766,n
0.01520,0.85276,p
0.46101,0.15905,n
0.48888,0.54649,p
0.33166,0.11311,n
0.93180,0.80204,n
0.66990,0.17797,n
0.21427,0.49665,n
0.99658,0.94251,p
0.41677,0.42463,p
0.65085,0.88410,p
0.73998,0.94614,n
0.24546,0.86042,p
0.92936,0.55445,n
0.93332,0.86279,p
0.94125,0.42481,n
0.95260,0.91967,p
0.19649,0.76264,p
0.89674,0.12950,n
0.79083,0.42538,n
0.13244,0.17440,p
0.81619,0.50134,n
0.16751,0.67602,p
0.29470,0.27016,n
0.40567,0.11447,n
0.52483,0.62268,p
0.17044,0.91223,p
0.47467,0.42425,n
0.88905,0.52313,n
0.00412,0.71794,p
0.36148,0.25373,n
0.19482,0.21187,p
0.99572,0.29571,n
0.15407,0.05871,n
0.09027,0.40844,p
0.12821,0.54824,p
0.09482,0.03623,n
0.55760,0.73545,p
0.56540,0.30601,n
0.26961,0.72750,p
0.40489,0.22466,n
0.54684,0.00626,n
0.77362,0.00238,n
0.84045,0.21920,n
0.16319,0.94644,p
0.48649,0.49286,p
0.91035,0.97832,n
0.51761,0.63999,p
0.75304,0.99738,p
0.90474,0.45470,n
0.23954,0.38311,p
0.11002,0.13197,p
0.78944,0.29275,n
0.19946,0.49612,p
0.20944,0.78656,p
0.55710,0.30341,n
0.99107,0.94852,p
0.49557,0.31734,n
0.58179,0.32117,n
0.97378,0.94592,p
0.88614,0.71440,p
0.94716,0.49574,n
0.46596,0.55412,p
0.51950,0.40626,n
0.96495,0.75175,n
0.76361,0.37040,n
0.17328,0.02472,n
0.09514,0.39688,n
0.68025,0.10822,n
0.05386,0.60184,p
0.73051,0.48522,n
0.79504,0.83319,p
0.36712,0.90115,p
0.99213,0.45661,n
0.10428,0.01220,n
0.60263,0.01163,n
0.93521,0.99018,p
0.99326,0.67733,n
0.04264,0.29512,p
0.55075,0.57733,p
0.00441,0.28480,p
0.88601,0.81421,p
0.95697,0.39704,n
0.94599,0.98949,p
0.84235,0.56400,n
0.07327,0.22954,p
0.39551,0.59285,p
0.48521,0.48309,n
0.74894,0.37910,n
0.55908,0.37062,n
0.36700,0.00611,n
0.68574,0.26942,n
0.77300,0.02423,n
0.26051,0.31473,p
0.75035,0.95965,p
0.44237,0.01912,n
0.13353,0.27105,p
0.80577,0.98337,p
0.72304,0.38743,n
0.95904,0.47061,n
0.93480,0.65993,n
0.31918,0.55595,p
0.35686,0.41598,p
0.76923,0.97803,p
0.50479,0.38263,n
0.15709,0.60972,n
0.64443,0.10593,n
0.61988,0.75514,p
0.46021,0.62354,n
0.69064,0.39350,n
0.30007,0.92114,p
0.12168,0.94593,p
0.11059,0.45750,p
0.28249,0.23990,n
0.34556,0.02725,n
0.14780,0.57165,p
0.37885,0.05954,n
0.87838,0.81086,p
0.11015,0.65611,p
0.34685,0.44588,p
0.62433,0.67424,p
0.71688,0.86538,p
0.55096,0.97932,p
0.78580,0.82801,p
0.69027,0.06510,n
0.56627,0.67334,p
0.69299,0.37403,n
0.84966,0.17687,n
0.35405,0.67214,n
0.09809,0.11535,p
0.59191,0.97195,p
0.46731,0.36360,n
0.91794,0.18774,n
0.37035,0.79063,p
0.79568,0.55108,n
0.66300,0.18048,n
0.05581,0.08604,p
0.16376,0.76731,p
0.45852,0.73836,p
0.51510,0.81904,p
0.26081,0.19540,p
0.10875,0.08450,n
0.56778,0.44374,n
0.35598,0.59343,p
0.34602,0.31869,n
0.51520,0.07901,n
0.81450,0.28233,n
0.19977,0.42197,p
0.80002,0.36662,n
0.92417,0.13040,p
0.57163,0.77253,p
0.40250,0.06624,n
0.94503,0.79910,n
0.72292,0.58961,n
0.34644,0.79497,p
0.13578,0.01905,n
0.53349,0.40456,n
0.16378,0.84297,p
0.43280,0.05243,n
0.34070,0.42671,n
0.47684,0.46232,p
0.47528,0.02690,n
0.33119,0.50949,p
0.76936,0.13658,n
0.78027,0.51733,n
0.91177,0.80990,p
0.60503,0.75991,p
0.42438,0.17448,n
0.33078,0.75899,p
0.70874,0.17203,n
0.50778,0.80866,p
0.75808,0.50862,n
0.67078,0.70588,p
0.59974,0.20365,n
0.25708,0.73581,p
0.29066,0.06169,n
0.62958,0.49940,n
0.11220,0.31975,p
0.99491,0.85684,p
0.42693,0.69565,p
0.32673,0.84896,p
0.49704,0.71668,p
0.16043,0.63528,p
0.25395,0.99063,p
0.14511,0.60479,p
0.72499,0.16818,n
0.23663,0.13887,n
0.77431,0.96542,p
0.56713,0.91863,p
0.43470,0.43260,p
0.09424,0.67277,p
0.65640,0.49922,n
0.79234,0.50182,n
0.25495,0.23591,n
0.99210,0.08246,n
0.21068,0.57624,p
0.11098,0.80436,n
0.14025,0.61290,p
0.48809,0.24145,n
0.07286,0.76022,p
0.12489,0.74991,p
0.55067,0.48687,p
0.48967,0.29811,n
0.22969,0.51164,p
0.28371,0.11692,n
0.48333,0.85038,p
0.24719,0.52678,p
0.95619,0.44865,n
0.55550,0.06780,n
0.27290,0.52471,p
0.43403,0.17111,n
0.68713,0.07612,n
0.01272,0.41151,p
0.65330,0.05828,n
0.58795,0.04295,n
